frame_idx,track_id,face_detected,face_conf,face_x1,face_y1,face_x2,face_y2
77,1,False,0.9980439364910125,909,197,965,291
77,2,False,0.9816109359264373,420,226,465,298
78,1,True,0.9980510175228119,909,196,965,291
78,2,True,0.9820828020572663,420,226,464,298
79,1,False,0.9980765223503113,909,196,964,290
79,2,False,0.9820924520492553,420,226,464,298
80,1,True,0.9981076538562774,909,196,964,290
80,2,True,0.9820267736911774,420,226,464,298
81,1,False,0.998111617565155,909,196,964,290
81,2,False,0.9817769885063171,420,226,464,298
82,1,True,0.9981153845787049,909,196,965,290
82,2,True,0.9813750386238098,421,226,465,298
83,1,False,0.9980668246746063,909,196,965,290
83,2,False,0.9809325814247132,421,226,465,298
84,1,True,0.9979333400726318,909,196,965,289
84,2,True,0.9804930031299591,421,226,465,298
85,1,False,0.997749137878418,909,196,964,289
85,2,False,0.9801701247692108,421,226,465,298
86,1,True,0.9975470125675201,909,195,964,289
86,2,True,0.9800727248191834,421,226,465,298
87,1,False,0.9973672926425934,909,195,964,288
87,2,False,0.9801943182945252,420,226,465,298
88,1,True,0.9972621083259583,909,195,964,288
88,2,True,0.9804232478141784,420,226,465,298
89,1,False,0.9972075641155242,910,194,964,288
89,2,False,0.9804429650306702,420,226,464,298
90,1,True,0.997169452905655,910,194,964,287
90,2,True,0.9801396489143371,420,226,464,298
91,1,False,0.9971447110176086,910,194,964,287
91,2,False,0.9802710175514221,420,226,464,298
92,1,True,0.9970930099487305,910,194,964,287
92,2,True,0.9808435559272766,419,225,464,298
93,1,False,0.9970303237438202,910,194,964,287
93,2,False,0.9815225481987,419,225,463,298
94,1,True,0.9969805479049683,911,194,965,287
94,2,True,0.9826245427131652,419,225,463,298
95,1,False,0.9969408512115479,911,194,965,288
95,2,False,0.9839686989784241,419,225,463,298
96,1,True,0.9969142973423004,911,194,965,288
96,2,True,0.9847972989082336,419,225,462,298
97,1,False,0.9968910574913025,911,194,965,288
97,2,False,0.9852100849151612,418,225,462,298
98,1,True,0.9968551576137543,911,194,965,288
98,2,True,0.9855417728424072,418,225,462,298
99,1,False,0.996848201751709,911,194,965,288
99,2,False,0.9855684101581573,418,225,462,298
100,1,True,0.9968730211257935,911,194,965,288
100,2,True,0.98547083735466,418,225,462,298
101,1,False,0.996891713142395,911,194,965,288
101,2,False,0.9855623602867126,418,225,462,298
102,1,True,0.9969141066074372,911,194,965,288
102,2,True,0.985743236541748,418,225,462,298
103,1,False,0.9969550490379333,911,194,965,288
103,2,False,0.9858503103256225,418,225,462,298
104,1,True,0.9969729363918305,911,194,965,288
104,2,True,0.9861075341701507,418,225,461,298
105,1,False,0.9969293415546417,911,194,965,288
105,2,False,0.9865746080875397,418,225,461,298
106,1,True,0.9968621671199799,911,194,965,288
106,2,True,0.986938226222992,417,225,461,298
107,1,False,0.9968002796173095,911,194,965,288
107,2,False,0.9870698630809784,417,225,460,298
108,1,True,0.9967288315296173,911,194,965,288
108,2,True,0.9871326744556427,417,225,460,297
109,1,False,0.9966284990310669,911,194,966,288
109,2,False,0.9870829105377197,417,225,460,297
110,1,True,0.996537709236145,911,194,966,288
110,2,True,0.9868608713150024,417,225,460,297
111,1,False,0.9964924395084381,912,194,966,288
111,2,False,0.9864244520664215,416,225,460,297
112,1,True,0.9964638233184815,912,194,967,287
112,2,True,0.9859021782875061,416,225,460,297
113,1,False,0.9964446067810059,912,194,968,287
113,2,False,0.9855532705783844,416,224,460,296
114,1,True,0.9964541137218476,913,194,968,287
114,2,True,0.9854214787483215,416,224,460,296
115,1,False,0.9965245306491852,913,194,969,286
115,2,False,0.9853516399860383,416,224,460,296
116,1,True,0.9966198801994324,913,194,969,286
116,2,True,0.9853858590126038,416,224,460,296
117,1,False,0.9966770768165588,913,194,969,286
117,2,False,0.9854888379573822,416,224,460,296
118,1,True,0.9967033743858338,913,193,969,286
118,2,True,0.9854013562202454,416,224,460,296
119,1,False,0.9967619061470032,913,193,969,286
119,2,False,0.9848973989486695,415,224,460,296
120,1,True,0.9968204855918884,913,193,969,286
120,2,True,0.9841321289539338,415,224,460,296
121,1,False,0.9968111574649811,913,192,969,285
121,2,False,0.9833459913730621,415,224,460,296
122,1,True,0.9967970073223114,913,192,969,285
122,2,True,0.9825742840766907,414,224,460,297
123,1,False,0.9967609703540802,914,192,970,285
123,2,False,0.9813549876213074,414,224,459,297
124,1,True,0.9966399133205414,914,193,970,284
124,2,True,0.9799141168594361,414,224,459,297
125,1,False,0.9965217173099518,914,193,970,284
125,2,False,0.9782785534858703,414,224,459,297
126,1,True,0.9964743375778198,915,193,970,284
126,2,True,0.9762078523635864,413,224,458,297
127,1,False,0.9964772462844849,915,193,970,284
127,2,False,0.9735190272331238,413,224,458,298
128,1,True,0.9965475082397461,915,193,970,284
128,2,True,0.9706740975379944,413,224,458,298
129,1,False,0.9967120885848999,916,192,971,284
129,2,False,0.9682402908802032,412,224,458,298
130,1,True,0.9968831062316894,916,192,971,284
130,2,True,0.9661907255649567,412,224,458,298
131,1,False,0.997010064125061,917,192,972,284
131,2,False,0.9649581432342529,412,224,458,298
132,1,True,0.9971134901046753,917,191,973,284
132,2,True,0.9647255301475525,412,224,458,298
133,1,False,0.9972025930881501,917,191,973,284
133,2,False,0.9649187088012695,412,224,458,298
134,1,True,0.9972504079341888,918,191,974,283
134,2,True,0.964970451593399,412,224,457,298
135,1,False,0.997238552570343,918,190,974,283
135,2,False,0.9646103739738464,411,224,457,298
136,1,True,0.9972175240516663,919,190,975,283
136,2,True,0.9634057343006134,411,223,457,298
137,1,False,0.997216209769249,919,190,975,282
137,2,False,0.9625839218497276,411,223,456,298
138,1,True,0.9972057044506073,919,190,975,282
138,2,True,0.9616269171237946,410,223,456,298
