frame_idx,track_id,gaze_detected,inout,x_gaze,y_gaze,offscreen_direction,offscreen_yaw,offscreen_pitch
73,2,True,0.9804722428321838,924,227,,,
74,1,True,0.9771277666091919,424,245,,,
74,2,True,0.9813846230506897,923,227,,,
75,1,True,0.9755006790161133,424,245,,,
75,2,True,0.9820475816726685,923,227,,,
76,1,True,0.9750244855880738,426,246,,,
76,2,True,0.9822182536125184,923,227,,,
77,1,True,0.9753021717071533,425,246,,,
77,2,True,0.9822089433670044,922,227,,,
78,1,True,0.975716745853424,425,246,,,
78,2,True,0.9823552966117859,922,227,,,
79,1,True,0.9764879703521728,425,247,,,
79,2,True,0.9828684329986572,922,227,,,
80,1,True,0.978081750869751,424,247,,,
80,2,True,0.9832576751708985,923,227,,,
81,1,True,0.9787898778915405,424,247,,,
81,2,True,0.983688497543335,923,227,,,
82,1,True,0.9794640421867371,423,247,,,
82,2,True,0.984166932106018,923,227,,,
83,1,True,0.9806128025054932,423,247,,,
83,2,True,0.9846713185310364,923,227,,,
84,1,True,0.9813143491744996,423,247,,,
84,2,True,0.9848678827285766,924,226,,,
85,1,True,0.9822457790374756,423,247,,,
85,2,True,0.9851915597915649,924,226,,,
86,1,True,0.9832263350486755,421,246,,,
86,2,True,0.9850357890129089,925,226,,,
87,1,True,0.9841081738471985,421,246,,,
87,2,True,0.9845368504524231,926,225,,,
88,1,True,0.9843388438224793,421,246,,,
88,2,True,0.9841963648796082,926,225,,,
89,1,True,0.9850784420967102,421,246,,,
89,2,True,0.9836349010467529,926,225,,,
90,1,True,0.9857027053833007,422,245,,,
90,2,True,0.983190381526947,926,224,,,
91,1,True,0.9864304542541504,422,245,,,
91,2,True,0.9831790089607239,926,224,,,
92,1,True,0.9869663834571838,423,244,,,
92,2,True,0.9832739353179931,925,225,,,
93,1,True,0.9876778960227967,423,244,,,
93,2,True,0.9834238290786743,925,225,,,
94,1,True,0.987993848323822,423,244,,,
94,2,True,0.9838999152183533,925,225,,,
95,1,True,0.9881346583366394,423,244,,,
95,2,True,0.9840988039970398,925,225,,,
96,1,True,0.9881183385849,422,244,,,
96,2,True,0.9842197060585022,925,225,,,
97,1,True,0.9881208300590515,422,244,,,
97,2,True,0.9843721270561219,925,225,,,
98,1,True,0.9881816864013672,422,244,,,
98,2,True,0.9840363621711731,925,225,,,
99,1,True,0.9882259964942932,422,244,,,
99,2,True,0.9842637538909912,925,225,,,
100,1,True,0.9885475873947144,422,243,,,
100,2,True,0.9846615195274353,925,226,,,
101,1,True,0.9885966062545777,422,243,,,
101,2,True,0.9848298549652099,925,226,,,
102,1,True,0.9887768149375915,422,243,,,
102,2,True,0.984896457195282,925,225,,,
103,1,True,0.9889562010765076,422,243,,,
103,2,True,0.984769868850708,925,225,,,
104,1,True,0.9888852953910827,421,243,,,
104,2,True,0.9835336565971374,925,225,,,
105,1,True,0.9886906981468201,421,243,,,
105,2,True,0.982632851600647,925,225,,,
106,1,True,0.9889111638069152,422,243,,,
106,2,True,0.9824250102043152,925,225,,,
107,1,True,0.9886941909790039,421,244,,,
107,2,True,0.9822122812271118,925,225,,,
108,1,True,0.9882933139801026,421,244,,,
108,2,True,0.9825203895568848,926,224,,,
109,1,True,0.9884984016418457,421,244,,,
109,2,True,0.9839545369148255,927,224,,,
110,1,True,0.9884856343269348,421,244,,,
110,2,True,0.9849523663520813,927,224,,,
111,1,True,0.9883682489395141,421,244,,,
111,2,True,0.9855403542518616,927,224,,,
112,1,True,0.9884587526321411,421,244,,,
112,2,True,0.9860893011093139,927,224,,,
113,1,True,0.9887151122093201,421,244,,,
113,2,True,0.9866934537887573,927,223,,,
114,1,True,0.9889199495315552,421,244,,,
114,2,True,0.9869212865829468,926,223,,,
115,1,True,0.9891176462173462,421,244,,,
115,2,True,0.9870112061500549,925,223,,,
116,1,True,0.9892193436622619,421,244,,,
116,2,True,0.9869779586791992,925,223,,,
117,1,True,0.9894709706306457,421,244,,,
117,2,True,0.9870315670967102,925,223,,,
118,1,True,0.9896929621696472,421,244,,,
118,2,True,0.9868056893348693,925,223,,,
119,1,True,0.9897859811782836,421,244,,,
119,2,True,0.9861525297164917,926,223,,,
120,1,True,0.9899375081062317,421,244,,,
120,2,True,0.985546326637268,927,222,,,
121,1,True,0.9901657938957215,421,244,,,
121,2,True,0.984743058681488,927,222,,,
122,1,True,0.9903336763381958,420,243,,,
122,2,True,0.9839266538619995,928,223,,,
123,1,True,0.9905648350715637,420,243,,,
123,2,True,0.9830175518989563,928,223,,,
124,1,True,0.9906275987625122,420,243,,,
124,2,True,0.9821029663085937,928,224,,,
125,1,True,0.9909014821052551,420,243,,,
125,2,True,0.9814618110656739,929,224,,,
126,1,True,0.991072416305542,420,243,,,
126,2,True,0.9805075287818908,931,224,,,
127,1,True,0.9911776900291442,422,243,,,
127,2,True,0.9795753955841064,931,224,,,
128,1,True,0.9910493731498718,422,243,,,
128,2,True,0.9791433095932007,931,224,,,
129,1,True,0.9909415245056152,421,242,,,
129,2,True,0.9795598149299621,933,224,,,
130,1,True,0.9905797243118286,422,242,,,
130,2,True,0.9795906662940979,935,223,,,
131,1,True,0.9905236840248108,422,242,,,
131,2,True,0.9795939326286316,935,223,,,
132,1,True,0.9911016225814819,422,242,,,
132,2,True,0.9798491954803467,935,224,,,
133,1,True,0.991836404800415,420,242,,,
133,2,True,0.979973840713501,933,224,,,
134,1,True,0.9925730109214783,420,243,,,
134,2,True,0.9792585730552673,932,224,,,
135,1,True,0.9935395121574402,420,244,,,
135,2,True,0.9785776853561401,930,224,,,
136,1,True,0.9941347241401672,420,244,,,
136,2,True,0.9784600019454956,930,224,,,
137,1,True,0.9941496104001999,420,244,,,
137,2,True,0.9783221930265427,930,224,,,
138,1,True,0.9942272106806437,420,244,,,
138,2,True,0.9779291947682699,930,224,,,
