frame_idx,track_id,face_detected,face_conf,face_x1,face_y1,face_x2,face_y2
39,3,True,0.996878719329834,360,130,416,221
40,1,True,0.997591495513916,948,114,1003,206
40,2,True,0.9995903849601746,658,137,721,220
40,3,True,0.9968772530555725,360,130,416,222
41,1,True,0.9976613283157348,948,114,1003,206
41,2,True,0.9995878100395202,658,137,721,220
41,3,True,0.9967426061630249,360,130,416,221
42,1,True,0.9977364182472229,948,114,1003,206
42,2,True,0.9995828747749329,658,137,720,220
42,3,True,0.9964899897575379,361,130,416,221
43,1,True,0.9978063464164734,947,114,1003,206
43,2,True,0.9995812773704529,658,137,720,220
43,3,True,0.9962405920028686,361,130,416,221
44,1,True,0.9978614449501038,947,114,1003,207
44,2,True,0.9995809435844422,658,137,720,220
44,3,True,0.9960040926933289,361,130,417,220
45,1,True,0.9978956341743469,947,114,1003,207
45,2,True,0.9995835661888123,658,137,720,220
45,3,True,0.9958509206771851,362,129,417,219
46,1,True,0.9978924989700317,947,114,1003,207
46,2,True,0.9995867133140564,658,138,720,220
46,3,True,0.995831573009491,362,129,417,219
47,1,True,0.9978815793991089,947,114,1003,207
47,2,True,0.9995906472206115,658,138,720,220
47,3,True,0.9958260893821717,363,129,417,219
48,1,True,0.9978658556938171,947,114,1003,206
48,2,True,0.9995969533920288,658,138,721,220
48,3,True,0.9958277225494385,363,128,418,219
49,1,True,0.9978706955909729,947,115,1003,206
49,2,True,0.9996035933494568,658,138,721,220
49,3,True,0.9956777095794678,364,128,418,220
50,1,True,0.9979224801063538,947,115,1003,206
50,2,True,0.9996106386184692,658,138,721,220
50,3,True,0.9954263806343079,364,128,418,220
51,1,True,0.9979764342308044,947,115,1003,206
51,2,True,0.9996141195297241,658,138,721,220
51,3,True,0.9951613187789917,365,128,418,221
52,1,True,0.9980249404907227,946,115,1003,206
52,2,True,0.9996182084083557,658,138,721,220
52,3,True,0.9949023008346558,365,129,418,221
53,1,True,0.9980802536010742,946,116,1003,206
53,2,True,0.9996182560920716,658,138,721,220
53,3,True,0.9946597337722778,365,129,418,221
54,1,True,0.9981307029724121,946,116,1003,207
54,2,True,0.9996196627616882,658,138,721,220
54,3,True,0.9945916295051574,365,129,418,222
55,1,True,0.9981462121009826,946,116,1003,207
55,2,True,0.999614953994751,658,138,721,220
55,3,True,0.9946388721466064,365,129,418,222
56,1,True,0.998168659210205,946,116,1003,207
56,2,True,0.9996092557907105,658,138,721,220
56,3,True,0.9949381113052368,365,129,418,222
57,1,True,0.9982009649276733,946,116,1003,207
57,2,True,0.999600613117218,658,138,721,220
57,3,True,0.9954417943954468,364,128,418,222
58,1,True,0.9982146501541138,946,116,1003,207
58,2,True,0.999588942527771,658,138,720,221
58,3,True,0.9959186911582947,362,128,418,221
59,1,True,0.9982319712638855,945,116,1003,207
59,2,True,0.9995742440223694,658,138,720,221
59,3,True,0.9963016867637634,361,127,417,221
60,1,True,0.9982544422149658,945,116,1002,207
60,2,True,0.9995630383491516,658,138,720,221
60,3,True,0.9964847207069397,359,126,417,219
61,1,True,0.9982876539230346,945,116,1002,207
61,2,True,0.9995545625686646,658,138,720,221
61,3,True,0.9961742997169495,358,126,416,218
62,1,True,0.9983261346817016,945,116,1002,207
62,2,True,0.9995427250862121,658,138,720,221
62,3,True,0.9956080436706543,357,125,414,216
63,1,True,0.9983723998069763,945,116,1002,207
63,2,True,0.9995336771011353,658,138,720,221
63,3,True,0.9951341390609741,356,124,413,214
64,1,True,0.9984118700027466,945,116,1002,207
64,2,True,0.9995283722877503,658,138,720,221
64,3,True,0.9948496341705322,355,123,412,212
65,1,True,0.9984176278114318,944,116,1002,207
65,2,True,0.9995275735855103,658,138,720,221
65,3,True,0.9946119546890259,354,123,411,210
66,1,True,0.9984375238418579,944,116,1002,207
66,2,True,0.9995299220085144,658,138,720,221
66,3,True,0.9944571137428284,353,121,410,208
67,1,True,0.9984489798545837,943,115,1001,207
67,2,True,0.9995426893234253,658,138,720,221
67,3,True,0.9945195198059082,352,120,410,206
68,1,True,0.998389720916748,942,114,1000,207
68,2,True,0.9995582938194275,658,138,720,221
68,3,True,0.9945249915122986,352,119,410,205
69,1,True,0.9983757495880127,941,113,999,206
69,2,True,0.999573802947998,658,138,720,221
69,3,True,0.9943959236145019,351,119,410,204
70,1,True,0.9984117269515991,941,112,998,205
70,2,True,0.9995858550071717,658,137,720,220
70,3,True,0.9943504929542542,351,119,410,203
71,1,True,0.9983736276626587,940,112,996,203
71,2,True,0.9995996713638305,658,137,720,220
71,3,True,0.9945504665374756,350,119,409,203
72,1,True,0.9982343077659607,939,112,994,203
72,2,True,0.999604344367981,658,137,720,220
72,3,True,0.9947718739509582,350,120,409,203
73,1,True,0.9980203628540039,938,112,994,203
73,2,True,0.9996082305908203,658,137,720,219
73,3,True,0.9950017690658569,350,120,409,204
74,1,True,0.9978977084159851,937,113,993,203
74,2,True,0.9996118426322937,658,137,720,219
74,3,True,0.9951545238494873,350,120,409,204
75,1,True,0.9978343605995178,937,115,992,205
75,2,True,0.9996132493019104,658,137,720,219
75,3,True,0.9953204274177552,350,120,409,205
76,1,True,0.9978099465370178,936,118,992,206
76,2,True,0.9996112823486328,658,137,720,219
76,3,True,0.9953147888183593,350,120,409,205
77,1,True,0.9979078650474549,935,120,991,208
77,2,True,0.9996095895767212,658,137,720,219
77,3,True,0.9952323913574219,351,121,409,206
78,1,True,0.9982016801834106,934,121,990,210
78,2,True,0.9996092796325684,658,136,720,219
78,3,True,0.9950706124305725,351,121,409,206
79,1,True,0.9983863353729248,933,122,988,211
79,2,True,0.9996081948280334,658,136,720,219
79,3,True,0.9948623418807984,352,122,409,207
80,1,True,0.9985183596611023,932,121,987,211
80,2,True,0.9996082663536072,658,136,720,219
80,3,True,0.9940219402313233,353,123,409,208
81,1,True,0.9986498236656189,931,120,986,211
81,2,True,0.9996098041534424,658,136,720,219
81,3,True,0.9928960680961609,354,125,409,209
82,1,True,0.9987345814704895,931,119,986,210
82,2,True,0.9996125936508179,658,136,720,219
82,3,True,0.9912452220916748,356,126,410,211
83,1,True,0.9987115144729615,932,118,986,209
83,2,True,0.9996102571487426,658,136,720,219
83,3,True,0.9900539875030517,358,128,411,213
84,1,True,0.998646330833435,932,117,986,209
84,2,True,0.9996082067489624,658,136,720,219
84,3,True,0.9893866896629333,360,130,413,215
85,1,True,0.9985681533813476,932,117,987,208
85,2,True,0.9996066570281983,658,136,721,219
85,3,True,0.9891648650169372,363,132,415,218
86,1,True,0.9984949707984925,933,117,988,208
86,2,True,0.9996001839637756,658,136,721,219
86,3,True,0.9893225312232972,365,134,418,220
87,1,True,0.9984793782234191,933,117,988,209
87,2,True,0.9995953917503357,658,136,721,219
87,3,True,0.9899942398071289,367,136,420,222
88,1,True,0.9985403180122375,933,118,988,209
88,2,True,0.9995904088020324,658,136,721,219
88,3,True,0.9904613852500915,369,137,421,223
89,1,True,0.998596704006195,933,118,988,210
