frame_idx,cls,track_id,object_detected,source,conf,x1,y1,x2,y2,pose_keypoints,label
3,person,2,True,pose,0.9119882822036743,568,111,785,353,"[[698.5601806640625, 180.08106994628906, 0.9977074861526489], [707.8211059570312, 166.32437133789062, 0.9921839833259583], [681.704833984375, 168.72607421875, 0.9995754361152649], [718.5130615234375, 170.97923278808594, 0.35874736309051514], [651.0936889648438, 176.373291015625, 0.9973053932189941], [746.8969116210938, 231.73069763183594, 0.9972497820854187], [617.408203125, 231.83494567871094, 0.9977739453315735], [770.0119018554688, 314.0377197265625, 0.9856066107749939], [584.4046630859375, 312.5541076660156, 0.9864062666893005], [731.0662231445312, 326.710693359375, 0.9793342351913452], [632.4774169921875, 328.26873779296875, 0.9835296273231506], [722.8717651367188, 385.68701171875, 0.8607276082038879], [635.8309936523438, 385.9718322753906, 0.8534879684448242], [740.91064453125, 438.30322265625, 0.04645680636167526], [624.007568359375, 435.0807800292969, 0.035363275557756424], [724.5446166992188, 467.509765625, 0.0037131416611373425], [636.3228759765625, 470.6488342285156, 0.002600503619760275]]",person 2
3,person,3,True,pose,0.8740771293640137,260,101,606,753,"[[406.6319580078125, 185.84011840820312, 0.9817954897880554], [402.0216064453125, 169.89096069335938, 0.2291105091571808], [394.6103515625, 172.66519165039062, 0.9791344404220581], [374.8043212890625, 171.87652587890625, 0.0017511083278805017], [349.74169921875, 178.47450256347656, 0.9417511820793152], [353.53045654296875, 250.8582000732422, 0.9820131659507751], [315.5683898925781, 268.4519958496094, 0.9884300231933594], [437.3971862792969, 340.294189453125, 0.9953711628913879], [410.4061279296875, 386.6287536621094, 0.9977483153343201], [533.7018432617188, 350.35626220703125, 0.9929916858673096], [529.8920288085938, 368.583251953125, 0.9924098253250122], [379.13568115234375, 475.6904602050781, 0.9670133590698242], [353.5635070800781, 500.6141052246094, 0.9797770380973816], [555.3325805664062, 490.0147399902344, 0.9276564717292786], [557.8467407226562, 526.8746337890625, 0.9762045741081238], [505.4909362792969, 669.7981567382812, 0.847696840763092], [539.6099243164062, 716.7129516601562, 0.9047194123268127]]",person 3
4,person,1,True,pose,0.9451564311981201,787,90,1091,738,"[[953.2467041015625, 161.0497589111328, 0.9765720963478088], [964.98291015625, 144.90733337402344, 0.959378719329834], [956.2293090820312, 145.6332550048828, 0.2317136824131012], [1007.1227416992188, 150.571044921875, 0.9086134433746338], [981.4080200195312, 149.83834838867188, 0.002752053551375866], [1045.2073974609375, 248.18795776367188, 0.9944177865982056], [1001.9781494140625, 241.6405792236328, 0.9865459203720093], [971.7158813476562, 368.8487854003906, 0.9946603178977966], [939.0182495117188, 330.6656494140625, 0.9881773591041565], [863.4500122070312, 352.7694396972656, 0.9841877222061157], [852.159912109375, 346.65606689453125, 0.9757891893386841], [1019.1470336914062, 485.8164978027344, 0.9859691858291626], [985.6812744140625, 468.0419921875, 0.981460452079773], [818.864013671875, 511.2820129394531, 0.9586837291717529], [816.6321411132812, 480.0030517578125, 0.8994714021682739], [898.2438354492188, 673.2286987304688, 0.9863975644111633], [905.0765991210938, 649.2911376953125, 0.9834866523742676]]",person 1
4,person,2,True,pose,0.9117004156112671,568,111,785,353,"[[698.3500366210938, 180.08908081054688, 0.997736930847168], [707.7266845703125, 166.4360809326172, 0.9924792051315308], [681.537841796875, 168.7435760498047, 0.9995936751365662], [718.5545654296875, 171.2302703857422, 0.3726273477077484], [650.9175415039062, 176.41177368164062, 0.9974621534347534], [746.9181518554688, 231.79220581054688, 0.9973037242889404], [617.364013671875, 231.95831298828125, 0.9977546334266663], [770.060302734375, 314.03631591796875, 0.9858760237693787], [584.3245239257812, 312.6611022949219, 0.9859148263931274], [730.85302734375, 326.64312744140625, 0.9797173142433167], [632.1759033203125, 328.1929016113281, 0.983235776424408], [723.1366577148438, 385.95831298828125, 0.8649235367774963], [635.9868774414062, 386.2772521972656, 0.8569197058677673], [742.0313110351562, 439.278076171875, 0.04941539838910103], [624.5147705078125, 436.1019592285156, 0.03751697763800621], [726.098876953125, 469.1934509277344, 0.003909708000719547], [636.9068603515625, 472.28680419921875, 0.002735554939135909]]",person 2
4,person,3,True,pose,0.8843990445137024,260,101,606,753,"[[406.4372863769531, 185.78567504882812, 0.9817466735839844], [401.8777160644531, 169.885498046875, 0.23409175872802734], [394.4288330078125, 172.5876922607422, 0.9787546992301941], [374.6492004394531, 171.92034912109375, 0.0018845540471374989], [349.742431640625, 178.3337860107422, 0.9399126172065735], [353.3497314453125, 250.95506286621094, 0.9826672673225403], [315.53460693359375, 268.336181640625, 0.9883358478546143], [437.8460998535156, 340.81634521484375, 0.9949955940246582], [410.5704345703125, 386.5948181152344, 0.9976357221603394], [533.8334350585938, 350.5314636230469, 0.9922826886177063], [530.4159545898438, 368.1886901855469, 0.9919533133506775], [378.25244140625, 476.992919921875, 0.9681078195571899], [353.45526123046875, 501.7070007324219, 0.9796133041381836], [554.8302612304688, 490.81036376953125, 0.9376884698867798], [559.9500122070312, 527.6846923828125, 0.9785350561141968], [501.05169677734375, 671.0230102539062, 0.8697654008865356], [540.3221435546875, 720.3541259765625, 0.9132832288742065]]",person 3
5,person,1,True,pose,0.9451435327529907,787,90,1092,736,"[[953.4714965820312, 161.2294921875, 0.9768747091293335], [965.1268310546875, 145.1024932861328, 0.9605878591537476], [956.3875122070312, 145.8509521484375, 0.23592203855514526], [1007.1165161132812, 150.6155548095703, 0.9108211398124695], [981.7748413085938, 149.96670532226562, 0.002802841365337372], [1045.2490234375, 248.35264587402344, 0.994504988193512], [1003.3583374023438, 241.65960693359375, 0.9862998127937317], [971.7637939453125, 368.67877197265625, 0.9947252869606018], [939.0709228515625, 330.40899658203125, 0.9874101281166077], [863.661865234375, 352.5556945800781, 0.9840993881225586], [851.617431640625, 347.2037353515625, 0.9721115231513977], [1018.91357421875, 485.67901611328125, 0.9861454963684082], [986.3490600585938, 467.690673828125, 0.9813345670700073], [819.259521484375, 511.3660888671875, 0.957982063293457], [817.447998046875, 478.79248046875, 0.8962902426719666], [898.5447387695312, 672.8521118164062, 0.9861121773719788], [905.1786499023438, 648.9312744140625, 0.9831414222717285]]",person 1
5,person,2,True,pose,0.9110014081001282,568,111,785,353,"[[698.2415771484375, 180.1154022216797, 0.997664213180542], [707.6246948242188, 166.53897094726562, 0.9923381805419922], [681.508544921875, 168.78677368164062, 0.9995705485343933], [718.4337158203125, 171.36236572265625, 0.37771835923194885], [651.054443359375, 176.406982421875, 0.997350811958313], [746.7761840820312, 231.7621612548828, 0.9973112344741821], [617.3943481445312, 231.8773193359375, 0.9977516531944275], [769.972900390625, 313.8639221191406, 0.985842764377594], [584.4134521484375, 312.8067321777344, 0.985864520072937], [730.6809692382812, 326.5798645019531, 0.9793063402175903], [632.3119506835938, 327.7894592285156, 0.9829584956169128], [722.9940795898438, 385.5429382324219, 0.8628413081169128], [635.9349975585938, 385.8558349609375, 0.8543478846549988], [741.9765014648438, 438.1614990234375, 0.04751136898994446], [624.727294921875, 435.05902099609375, 0.03598622605204582], [725.8220825195312, 467.4461364746094, 0.0038167249877005816], [637.1673583984375, 470.6575622558594, 0.00266217696480453]]",person 2
5,person,3,True,pose,0.8946128368377686,260,101,606,753,"[[406.587890625, 185.80706787109375, 0.9812256693840027], [401.9078063964844, 169.90036010742188, 0.22982430458068848], [394.6578063964844, 172.6251678466797, 0.9786396026611328], [374.42974853515625, 172.15121459960938, 0.0020050404127687216], [350.4849548339844, 178.597412109375, 0.9440173506736755], [353.4746398925781, 250.9957275390625, 0.9824786186218262], [315.93121337890625, 268.35821533203125, 0.9887135028839111], [437.88909912109375, 340.8223876953125, 0.9946639537811279], [410.501953125, 386.4850158691406, 0.9975518584251404], [533.7648315429688, 350.69482421875, 0.9915880560874939], [529.52978515625, 368.2400817871094, 0.9917290806770325], [378.6648254394531, 477.21112060546875, 0.9687153697013855], [354.693359375, 501.96893310546875, 0.9810271263122559], [554.4631958007812, 490.5895080566406, 0.9441084861755371], [562.4091186523438, 527.3201293945312, 0.9828007221221924], [501.6296081542969, 671.405517578125, 0.8792364001274109], [540.4449462890625, 721.6536865234375, 0.9270674586296082]]",person 3
6,person,1,True,pose,0.9453105926513672,787,90,1092,735,"[[953.4328002929688, 161.2584228515625, 0.9775847792625427], [965.2393798828125, 145.15328979492188, 0.9622501134872437], [956.253662109375, 145.93704223632812, 0.24359118938446045], [1007.5319213867188, 150.75628662109375, 0.9116640090942383], [981.5150146484375, 150.18199157714844, 0.0027896356768906116], [1045.857666015625, 248.69203186035156, 0.9945810437202454], [1004.1093139648438, 241.9555206298828, 0.9859973192214966], [971.8107299804688, 369.0408630371094, 0.9947689771652222], [938.9295654296875, 330.13250732421875, 0.9865249395370483], [863.5078125, 352.04290771484375, 0.9838718175888062], [850.7750854492188, 347.66046142578125, 0.9673882126808167], [1019.2401733398438, 485.8107604980469, 0.9861416220664978], [986.7644653320312, 467.5235595703125, 0.9808030128479004], [818.5791625976562, 510.7008056640625, 0.957791805267334], [816.9356079101562, 476.8833923339844, 0.8917195200920105], [898.2430419921875, 672.5791625976562, 0.986449658870697], [904.3695678710938, 648.7129516601562, 0.9830769300460815]]",person 1
6,person,2,True,pose,0.9104341626167297,568,111,785,353,"[[698.05078125, 180.1569366455078, 0.9976329803466797], [707.5153198242188, 166.57122802734375, 0.9924029111862183], [681.3268432617188, 168.80438232421875, 0.9995693564414978], [718.4257202148438, 171.34228515625, 0.3869752585887909], [650.918701171875, 176.3412628173828, 0.9973850846290588], [746.6602783203125, 231.721435546875, 0.9973311424255371], [617.4061279296875, 231.8340606689453, 0.9977741837501526], [769.818603515625, 313.7747497558594, 0.9858134388923645], [584.4759521484375, 312.800048828125, 0.9861764311790466], [730.6538696289062, 326.67657470703125, 0.978950560092926], [632.24169921875, 327.8529968261719, 0.9831768274307251], [723.0737915039062, 385.0813293457031, 0.8608713150024414], [636.0982666015625, 385.40606689453125, 0.8519202470779419], [742.6093139648438, 437.0280456542969, 0.04726959392428398], [625.1658325195312, 433.9263916015625, 0.03565491735935211], [726.5538330078125, 466.0865783691406, 0.003872944973409176], [637.6646118164062, 469.2368469238281, 0.0026875429321080446]]",person 2
