frame_idx,cls,track_id,source,conf,x1,y1,x2,y2,pose_keypoints,label
34,person,2,pose,0.7795249223709106,768,240,1056,750,"[[926.783203125, 305.23895263671875, 0.9890437126159668], [942.8739624023438, 293.7249755859375, 0.9945234060287476], [927.9560546875, 290.861572265625, 0.5143855810165405], [984.6549072265625, 300.3883361816406, 0.9909578561782837], [938.9603881835938, 291.3089294433594, 0.004038562532514334], [1022.4234008789062, 373.3638916015625, 0.9896665811538696], [946.1412963867188, 356.3392028808594, 0.9901970624923706], [1013.3082885742188, 481.6832275390625, 0.9891934990882874], [914.6427612304688, 435.637451171875, 0.9861080050468445], [912.6436767578125, 474.25579833984375, 0.9894198179244995], [858.8659057617188, 450.8593444824219, 0.9807412028312683], [972.959716796875, 542.0836791992188, 0.950927734375], [922.2817993164062, 521.4627685546875, 0.95821213722229], [815.1461791992188, 557.7191162109375, 0.9416578412055969], [794.8319091796875, 539.6781616210938, 0.9268346428871155], [852.9978637695312, 707.6277465820312, 0.8891629576683044], [837.8209838867188, 698.0404052734375, 0.9149854779243469]]",person 2
35,person,1,pose,0.8913643598556519,372,255,647,753,"[[573.5078125, 322.01922607421875, 0.9778119921684265], [570.6824340820312, 308.54156494140625, 0.11503121256828308], [563.8195190429688, 309.8858337402344, 0.9857455492019653], [542.1876220703125, 312.3493347167969, 0.0015329534653574228], [523.9249267578125, 314.61614990234375, 0.992181658744812], [507.4653625488281, 352.99273681640625, 0.9670071601867676], [471.0135803222656, 360.4862365722656, 0.9939380884170532], [531.4024047851562, 427.00274658203125, 0.9606086015701294], [507.4407958984375, 455.8625183105469, 0.9933562278747559], [587.5637817382812, 433.30035400390625, 0.9819549918174744], [599.2791748046875, 449.26092529296875, 0.9945453405380249], [481.55010986328125, 532.4530029296875, 0.9652509689331055], [443.36517333984375, 546.8426513671875, 0.9862972497940063], [615.1878662109375, 560.2898559570312, 0.9516937136650085], [598.1062622070312, 580.2288818359375, 0.9846486449241638], [551.1578369140625, 697.2509155273438, 0.8160581588745117], [535.4379272460938, 709.0064697265625, 0.8956935405731201]]",person 1
35,person,2,pose,0.780466639995575,768,240,1057,750,"[[926.881591796875, 304.9326477050781, 0.988910436630249], [943.0123291015625, 293.5044250488281, 0.9944396018981934], [928.140869140625, 290.5846252441406, 0.5055936574935913], [984.771484375, 300.38763427734375, 0.9910228252410889], [939.2946166992188, 291.15972900390625, 0.003930988721549511], [1022.5446166992188, 373.3063049316406, 0.9897580146789551], [946.46533203125, 356.18585205078125, 0.9902122616767883], [1013.5333862304688, 481.6692810058594, 0.989208996295929], [914.7356567382812, 435.8160705566406, 0.9858616590499878], [912.9847412109375, 474.5147705078125, 0.9896152019500732], [859.060546875, 450.8975524902344, 0.9804314970970154], [973.1339721679688, 541.9649658203125, 0.9513484239578247], [922.4861450195312, 521.3002319335938, 0.9581919312477112], [815.1904907226562, 557.6994018554688, 0.9410664439201355], [794.868408203125, 539.5794067382812, 0.9251143932342529], [853.015625, 707.6514282226562, 0.886840283870697], [837.9859619140625, 698.0549926757812, 0.9122312068939209]]",person 2
36,person,1,pose,0.892190134525299,372,255,647,753,"[[573.558349609375, 321.89654541015625, 0.9779118299484253], [570.7469482421875, 308.4044494628906, 0.11656597256660461], [563.83447265625, 309.77764892578125, 0.9859107732772827], [542.272705078125, 312.2795715332031, 0.0015637491596862674], [523.949462890625, 314.618408203125, 0.9922640323638916], [507.30035400390625, 352.8165283203125, 0.9666850566864014], [471.1792297363281, 360.43402099609375, 0.9939382076263428], [531.007080078125, 426.81365966796875, 0.9597204923629761], [507.4696350097656, 455.8736877441406, 0.9933249354362488], [587.4070434570312, 433.1136779785156, 0.9818617105484009], [599.3308715820312, 449.2198791503906, 0.9945883750915527], [481.2967224121094, 532.5645751953125, 0.9651816487312317], [443.26861572265625, 547.0032348632812, 0.9862933158874512], [615.1170654296875, 560.2241821289062, 0.951528012752533], [598.01123046875, 580.2608032226562, 0.9845753908157349], [550.86669921875, 697.3291015625, 0.8147467374801636], [535.4056396484375, 709.1387329101562, 0.8945186734199524]]",person 1
36,person,2,pose,0.7807398200035095,768,240,1057,750,"[[927.256591796875, 304.8699035644531, 0.9885678291320801], [943.2349243164062, 293.28253173828125, 0.9943752288818359], [928.515625, 290.6595764160156, 0.49536633491516113], [985.21240234375, 300.1237487792969, 0.9913591146469116], [939.9424438476562, 291.5123596191406, 0.003867672523483634], [1022.7975463867188, 373.3702697753906, 0.9897158741950989], [946.7904052734375, 356.2505187988281, 0.990431010723114], [1013.837646484375, 481.6767578125, 0.9890788197517395], [915.3048095703125, 435.3779602050781, 0.9865655303001404], [913.9134521484375, 474.56903076171875, 0.9895484447479248], [860.0665283203125, 450.5271301269531, 0.981446385383606], [972.950927734375, 542.0000610351562, 0.9506568908691406], [922.3546142578125, 521.3925170898438, 0.9578649997711182], [815.0516967773438, 557.8365478515625, 0.9406281113624573], [794.852294921875, 539.7816772460938, 0.9244100451469421], [852.9542846679688, 707.7618408203125, 0.8868957757949829], [838.077392578125, 698.1182861328125, 0.9114075899124146]]",person 2
37,person,1,pose,0.8931412100791931,371,255,647,753,"[[573.6515502929688, 321.9283142089844, 0.9778814315795898], [570.8311767578125, 308.4269714355469, 0.11641585826873779], [563.9086303710938, 309.74847412109375, 0.9859427809715271], [542.3302001953125, 312.4006042480469, 0.0015607576351612806], [523.9762573242188, 314.64923095703125, 0.9923048615455627], [507.3447265625, 352.9154968261719, 0.9669482707977295], [471.202392578125, 360.50579833984375, 0.9939553141593933], [531.3624267578125, 426.65545654296875, 0.9599401354789734], [507.44207763671875, 455.87701416015625, 0.9933825731277466], [587.750732421875, 433.3238525390625, 0.981810450553894], [599.2416381835938, 449.1946716308594, 0.9946231842041016], [481.27557373046875, 532.8324584960938, 0.9661650061607361], [443.0784606933594, 547.2767944335938, 0.9865788817405701], [615.1637573242188, 560.2892456054688, 0.9540822505950928], [597.8187255859375, 580.3825073242188, 0.9852080345153809], [552.2744140625, 697.13916015625, 0.8258472084999084], [535.3080444335938, 708.8926391601562, 0.9001845121383667]]",person 1
37,person,2,pose,0.7818356633186341,768,240,1057,750,"[[927.7196655273438, 304.8628845214844, 0.9885990619659424], [943.5826416015625, 293.1978454589844, 0.9944764971733093], [928.82373046875, 290.68609619140625, 0.49785950779914856], [985.5020751953125, 299.869873046875, 0.9915762543678284], [940.21240234375, 291.56561279296875, 0.003928969148546457], [1023.2368774414062, 373.3497314453125, 0.9898843765258789], [947.6422119140625, 356.1797790527344, 0.990300178527832], [1013.4520874023438, 481.6268615722656, 0.9891941547393799], [915.3966064453125, 435.66522216796875, 0.9863096475601196], [913.6007080078125, 474.5477600097656, 0.9896237254142761], [859.5167846679688, 450.61517333984375, 0.9810956120491028], [972.7828369140625, 541.9439697265625, 0.9513046145439148], [922.3787841796875, 521.2266235351562, 0.9575088024139404], [814.7263793945312, 557.5189819335938, 0.9410256743431091], [794.6442260742188, 539.44775390625, 0.9227820038795471], [852.8857421875, 707.6071166992188, 0.8871156573295593], [838.1259765625, 697.9733276367188, 0.9094963669776917]]",person 2
38,person,1,pose,0.8936894655227661,370,255,647,753,"[[573.7139892578125, 322.17535400390625, 0.9776197671890259], [570.8297119140625, 308.65118408203125, 0.11216763406991959], [564.0756225585938, 309.9997863769531, 0.9855040907859802], [542.1611938476562, 312.4427185058594, 0.0015032757073640823], [524.1746215820312, 314.7379455566406, 0.9921126365661621], [507.4483337402344, 352.8263244628906, 0.967864990234375], [471.09405517578125, 360.58056640625, 0.9940283298492432], [531.9732055664062, 426.4406433105469, 0.9626675248146057], [507.84564208984375, 456.0230407714844, 0.9935687780380249], [587.8330078125, 433.46527099609375, 0.9827498197555542], [599.5152587890625, 449.2648620605469, 0.9946197271347046], [480.8759460449219, 532.8263549804688, 0.9671838283538818], [442.4247741699219, 547.2459716796875, 0.9867985844612122], [615.1585083007812, 560.3843383789062, 0.9552350640296936], [597.64990234375, 580.287353515625, 0.9853494763374329], [551.9698486328125, 697.3893432617188, 0.8247430920600891], [535.5594482421875, 709.06982421875, 0.8985152244567871]]",person 1
38,person,2,pose,0.7858318090438843,768,240,1058,750,"[[928.7052001953125, 304.96142578125, 0.9882832169532776], [944.5532836914062, 293.1761779785156, 0.9942623972892761], [929.7982788085938, 290.7312927246094, 0.49116620421409607], [986.5062866210938, 299.42529296875, 0.9913773536682129], [941.1996459960938, 291.23199462890625, 0.003958350047469139], [1023.8433837890625, 373.5665283203125, 0.9898756146430969], [948.045654296875, 356.3954162597656, 0.9904583692550659], [1013.6683349609375, 481.66632080078125, 0.9892238974571228], [915.5409545898438, 435.9003601074219, 0.9868301749229431], [913.3070678710938, 474.5315856933594, 0.9896430969238281], [859.2857666015625, 450.3679504394531, 0.9824780821800232], [973.3012084960938, 542.2808227539062, 0.9508082866668701], [922.99609375, 521.5128173828125, 0.9575376510620117], [814.579833984375, 557.374267578125, 0.9400374889373779], [794.69091796875, 539.1985473632812, 0.9225643277168274], [852.7138671875, 707.7005615234375, 0.8849816918373108], [838.1398315429688, 698.0038452148438, 0.9084829092025757]]",person 2
39,person,1,pose,0.8940462708473206,370,255,647,753,"[[573.6860961914062, 322.1964416503906, 0.9772053360939026], [570.8215942382812, 308.6827697753906, 0.11040972918272018], [564.153076171875, 310.0529479980469, 0.9853453040122986], [542.15869140625, 312.43316650390625, 0.0015232379082590342], [524.389404296875, 314.71875, 0.9922966361045837], [507.5933532714844, 352.8068542480469, 0.968851625919342], [470.983154296875, 360.46636962890625, 0.994049072265625], [532.4091186523438, 426.1255187988281, 0.9643945693969727], [507.3907775878906, 455.577880859375, 0.9935110211372375], [588.2327880859375, 433.5390319824219, 0.9834818243980408], [599.3369750976562, 449.3865051269531, 0.9945235252380371], [480.5583801269531, 532.9243774414062, 0.9683605432510376], [441.7528381347656, 547.2982177734375, 0.9871075749397278], [615.1442260742188, 560.3792114257812, 0.9569238424301147], [597.510009765625, 580.2679443359375, 0.9858294129371643], [552.29443359375, 697.1036987304688, 0.8303300142288208], [535.3493041992188, 708.83935546875, 0.9020380973815918]]",person 1
39,person,2,pose,0.7896588444709778,769,240,1058,750,"[[929.8701782226562, 304.9260559082031, 0.9885864853858948], [945.8510131835938, 293.0201721191406, 0.9943547248840332], [930.9955444335938, 290.57440185546875, 0.4951838254928589], [987.7069091796875, 299.3279113769531, 0.9912983775138855], [942.297607421875, 291.0413513183594, 0.003978760913014412], [1024.255615234375, 373.64703369140625, 0.990208625793457], [948.4931030273438, 356.6502685546875, 0.9901611804962158], [1013.738037109375, 481.73968505859375, 0.9896122813224792], [915.7041625976562, 435.4606628417969, 0.9865666031837463], [913.178466796875, 474.66705322265625, 0.990217387676239], [860.62255859375, 449.30023193359375, 0.9839617013931274], [973.6743774414062, 542.7036743164062, 0.953208863735199], [923.3529663085938, 521.9030151367188, 0.9578661918640137], [814.3236083984375, 557.5646362304688, 0.9415087103843689], [794.69189453125, 538.9700927734375, 0.9210155606269836], [852.4194946289062, 708.071533203125, 0.8833895325660706], [838.2996826171875, 698.0244140625, 0.9039645195007324]]",person 2
40,person,1,pose,0.8940168142318725,370,255,647,753,"[[573.7254638671875, 322.16754150390625, 0.9767886400222778], [570.8463134765625, 308.67218017578125, 0.10852844268083572], [564.259033203125, 309.9653015136719, 0.9849001169204712], [542.0541381835938, 312.4676513671875, 0.0015181119088083506], [524.480224609375, 314.58416748046875, 0.9921412467956543], [507.47247314453125, 352.80279541015625, 0.968496561050415], [470.93206787109375, 360.4510803222656, 0.9939970970153809], [532.095947265625, 425.96728515625, 0.964323878288269], [507.0886535644531, 455.49407958984375, 0.9934385418891907], [588.0376586914062, 433.51739501953125, 0.9836226105690002], [599.4304809570312, 449.4302062988281, 0.9944883584976196], [480.84649658203125, 532.6251220703125, 0.9678489565849304], [442.1549377441406, 547.0120849609375, 0.9870136380195618], [615.1812744140625, 560.1766967773438, 0.9564390182495117], [597.59912109375, 580.1474609375, 0.9859445095062256], [552.0800170898438, 696.8448486328125, 0.8290425539016724], [535.24267578125, 708.8267211914062, 0.9029634594917297]]",person 1
40,person,2,pose,0.7896970391273499,769,240,1059,750,"[[931.5345458984375, 305.1362609863281, 0.9888898134231567], [947.598876953125, 293.0530090332031, 0.9942516088485718], [932.5736694335938, 290.5586242675781, 0.5036855936050415], [989.1687622070312, 298.92755126953125, 0.9906765222549438], [943.5593872070312, 290.48443603515625, 0.0041135745123028755], [1025.2911376953125, 373.7392272949219, 0.990362286567688], [948.8187255859375, 356.40496826171875, 0.9900950193405151], [1013.62890625, 481.67987060546875, 0.9897043108940125], [915.3001708984375, 435.88568115234375, 0.9865021705627441], [913.0357666015625, 474.8302001953125, 0.9904006123542786], [859.6873168945312, 448.66705322265625, 0.9854078888893127], [973.5225219726562, 542.6149291992188, 0.9544495940208435], [922.6284790039062, 521.5191040039062, 0.9588569402694702], [813.8841552734375, 556.8845825195312, 0.9426911473274231], [794.3067016601562, 538.0110473632812, 0.9243819117546082], [852.3170166015625, 707.7471923828125, 0.8853918313980103], [838.033203125, 697.6732177734375, 0.9076568484306335]]",person 2
41,person,1,pose,0.8938224911689758,370,255,647,753,"[[573.647705078125, 322.1389465332031, 0.9768616557121277], [570.7974243164062, 308.6202392578125, 0.10894624143838882], [564.16015625, 309.9342346191406, 0.9849525094032288], [542.0496826171875, 312.3677062988281, 0.0015322586987167597], [524.3865966796875, 314.5280456542969, 0.9921640157699585], [507.2591247558594, 352.615966796875, 0.9678124189376831], [470.9375915527344, 360.36260986328125, 0.9939759373664856], [531.0528564453125, 426.1558532714844, 0.962307870388031], [506.8202819824219, 455.31890869140625, 0.9932889342308044], [587.9996948242188, 433.2972412109375, 0.9832964539527893], [599.4299926757812, 449.3542175292969, 0.9944998025894165], [480.6820373535156, 532.5745849609375, 0.9673768281936646], [442.04425048828125, 546.9876098632812, 0.9869390726089478], [615.1288452148438, 560.1803588867188, 0.9559575915336609], [597.6815185546875, 580.1177368164062, 0.9858769178390503], [551.2972412109375, 696.96875, 0.8261368274688721], [534.9781494140625, 709.0292358398438, 0.9012724757194519]]",person 1
41,person,2,pose,0.791086733341217,769,239,1060,750,"[[932.9791870117188, 304.5407409667969, 0.9896888732910156], [949.391845703125, 292.28839111328125, 0.9944790601730347], [933.9406127929688, 289.8072509765625, 0.5270654559135437], [990.9158935546875, 298.458251953125, 0.9902459383010864], [944.522216796875, 289.8742980957031, 0.004215173423290253], [1026.2049560546875, 374.07501220703125, 0.9904382824897766], [949.0202026367188, 355.884521484375, 0.9896636605262756], [1013.9769897460938, 482.07415771484375, 0.9899397492408752], [915.0681762695312, 434.49169921875, 0.9857258796691895], [913.0687255859375, 474.91510009765625, 0.9907498955726624], [862.0517578125, 446.864013671875, 0.9853882193565369], [972.5802001953125, 543.0234375, 0.9552223682403564], [921.2508544921875, 521.498779296875, 0.9582428932189941], [813.2557983398438, 556.3728637695312, 0.9430736303329468], [793.84375, 537.1718139648438, 0.9235116243362427], [852.0078125, 707.6021728515625, 0.8852623701095581], [837.98583984375, 697.3978271484375, 0.9062848687171936]]",person 2
42,person,1,pose,0.8934719681739807,370,255,647,753,"[[573.642578125, 322.1739501953125, 0.9772815108299255], [570.7568359375, 308.6613464355469, 0.10910698026418686], [564.1363525390625, 309.98504638671875, 0.9851502776145935], [542.001953125, 312.35137939453125, 0.0014970096526667476], [524.3555297851562, 314.551025390625, 0.9921239018440247], [507.126220703125, 352.5632019042969, 0.9674908518791199], [471.0166931152344, 360.2708740234375, 0.9939040541648865], [530.8653564453125, 426.2306823730469, 0.9625688195228577], [506.9599609375, 455.35821533203125, 0.9932230710983276], [588.0286865234375, 433.3499755859375, 0.9835177659988403], [599.49560546875, 449.4709777832031, 0.9944604635238647], [480.3686828613281, 532.3538818359375, 0.9671945571899414], [441.9952087402344, 546.791748046875, 0.986846387386322], [615.1359252929688, 559.999755859375, 0.9561358094215393], [597.8226928710938, 580.0909423828125, 0.9859398603439331], [552.35595703125, 696.583740234375, 0.8267155289649963], [535.4085693359375, 708.6286010742188, 0.9017573595046997]]",person 1
42,person,2,pose,0.7937604069709778,768,239,1061,750,"[[934.4781494140625, 304.1605224609375, 0.9891125559806824], [951.00048828125, 291.8917236328125, 0.9942348599433899], [935.6469116210938, 289.3804931640625, 0.5097582936286926], [992.7882690429688, 298.4080810546875, 0.990571916103363], [946.5050048828125, 289.6031188964844, 0.004137623123824596], [1027.7725830078125, 374.5845947265625, 0.9905232787132263], [949.6929321289062, 355.1162109375, 0.9897985458374023], [1014.4176635742188, 482.31878662109375, 0.9900619983673096], [915.8883666992188, 433.2085266113281, 0.9859992861747742], [912.940185546875, 475.1141662597656, 0.9905924201011658], [863.7750854492188, 444.3360900878906, 0.9853851199150085], [972.4945678710938, 542.8900146484375, 0.954342782497406], [921.090087890625, 520.9524536132812, 0.9565678238868713], [813.52294921875, 556.3112182617188, 0.9400516152381897], [793.6879272460938, 537.1297607421875, 0.9164631366729736], [851.85009765625, 707.3758544921875, 0.8763318061828613], [838.3153686523438, 697.337646484375, 0.8943724632263184]]",person 2
43,person,1,pose,0.8931285977363587,370,255,647,753,"[[573.6581420898438, 322.22186279296875, 0.9772785305976868], [570.7555541992188, 308.7143859863281, 0.10927645862102509], [564.1510620117188, 310.0406494140625, 0.9852588176727295], [542.0321655273438, 312.3860168457031, 0.0014950159238651395], [524.322509765625, 314.5898132324219, 0.992206871509552], [507.4410705566406, 352.688232421875, 0.9681108593940735], [470.8892822265625, 360.2903137207031, 0.9938881993293762], [531.1658325195312, 426.26123046875, 0.9634662866592407], [506.9527893066406, 455.3446960449219, 0.9931970834732056], [588.1951293945312, 433.3692321777344, 0.9837889671325684], [599.4015502929688, 449.45037841796875, 0.9943661689758301], [480.91412353515625, 532.1942138671875, 0.9677479863166809], [442.1308898925781, 546.5594482421875, 0.9867924451828003], [615.2671508789062, 560.2796020507812, 0.9572655558586121], [597.59423828125, 580.0836181640625, 0.9858270287513733], [553.143310546875, 696.338623046875, 0.8331760168075562], [535.3681030273438, 708.2037353515625, 0.9031925797462463]]",person 1
43,person,2,pose,0.7947387337684632,768,239,1062,750,"[[936.1123657226562, 303.4194641113281, 0.9892368912696838], [952.8702392578125, 291.32666015625, 0.9941278696060181], [937.304931640625, 288.7441101074219, 0.5155470371246338], [994.5127563476562, 298.5552673339844, 0.9900646805763245], [947.8374633789062, 289.4488525390625, 0.0042067295871675014], [1029.251220703125, 375.32220458984375, 0.9904651641845703], [949.5259399414062, 355.3160705566406, 0.9893953204154968], [1014.1934814453125, 482.8050842285156, 0.9900755286216736], [915.4220581054688, 430.3999938964844, 0.984968364238739], [912.1715087890625, 474.7651062011719, 0.9903826117515564], [868.9707641601562, 442.5925598144531, 0.9845667481422424], [972.4359741210938, 543.2570190429688, 0.9525932669639587], [920.3162231445312, 521.2188720703125, 0.9554479122161865], [814.0894775390625, 556.3155517578125, 0.936184287071228], [793.8661499023438, 537.3784790039062, 0.9160894155502319], [851.5642700195312, 707.1174926757812, 0.877369225025177], [837.9569702148438, 697.3217163085938, 0.9009516835212708]]",person 2
44,person,1,pose,0.8925459861755372,370,255,647,753,"[[573.6990356445312, 322.2109680175781, 0.9770315289497375], [570.8232421875, 308.69818115234375, 0.1093234270811081], [564.2069702148438, 310.0019226074219, 0.9850895404815674], [542.1363525390625, 312.3489990234375, 0.0015165767399594188], [524.3601684570312, 314.492919921875, 0.9921777844429016], [507.5641174316406, 352.7208557128906, 0.9683283567428589], [470.796875, 360.2951354980469, 0.9938490986824036], [530.9043579101562, 426.2684020996094, 0.9629749059677124], [506.7445983886719, 455.40350341796875, 0.9930909872055054], [587.986572265625, 433.26971435546875, 0.9834965467453003], [599.3665771484375, 449.4233093261719, 0.9943228960037231], [481.18994140625, 532.2716064453125, 0.9679264426231384], [442.310791015625, 546.6281127929688, 0.9867188334465027], [615.4264526367188, 560.4539794921875, 0.9583878517150879], [597.5732421875, 580.086669921875, 0.9859845638275146], [554.1864624023438, 696.133544921875, 0.8414910435676575], [535.3307495117188, 707.9015502929688, 0.9072881937026978]]",person 1
44,person,2,pose,0.7914123892784118,768,239,1063,750,"[[937.7445068359375, 302.7134094238281, 0.9895437955856323], [954.713134765625, 290.9808349609375, 0.9941012263298035], [939.0059814453125, 288.22052001953125, 0.5264714956283569], [995.7735595703125, 298.9455871582031, 0.9897844195365906], [949.1275024414062, 289.3140563964844, 0.0043487548828125], [1030.380126953125, 375.6127624511719, 0.9908130764961243], [949.7984619140625, 354.56689453125, 0.9890768527984619], [1013.840576171875, 482.8437805175781, 0.99041348695755], [913.8826293945312, 427.60406494140625, 0.9825254678726196], [911.9284057617188, 474.3675842285156, 0.9907445311546326], [871.3491821289062, 442.8551940917969, 0.9806035161018372], [971.8362426757812, 542.7249755859375, 0.9550135731697083], [919.1914672851562, 520.21875, 0.955765962600708], [813.4647827148438, 555.7633056640625, 0.9383156895637512], [793.49853515625, 536.3097534179688, 0.9157640933990479], [851.2046508789062, 707.2530517578125, 0.8786070346832275], [837.6492309570312, 697.111083984375, 0.9002691507339478]]",person 2
45,person,1,pose,0.8918569445610046,370,255,647,753,"[[573.706787109375, 322.19842529296875, 0.9770839810371399], [570.8394165039062, 308.69970703125, 0.10899768024682999], [564.2097778320312, 309.9501953125, 0.985163152217865], [542.1303100585938, 312.3646545410156, 0.0014971884666010737], [524.3013916015625, 314.3963928222656, 0.9922130703926086], [507.6216735839844, 352.828857421875, 0.9679453372955322], [470.81890869140625, 360.2528076171875, 0.9938726425170898], [531.112060546875, 426.33453369140625, 0.9627031087875366], [506.855712890625, 455.42120361328125, 0.9931394457817078], [587.985595703125, 433.2449645996094, 0.9836196303367615], [599.3067626953125, 449.40496826171875, 0.9944266080856323], [481.32550048828125, 532.3026733398438, 0.9675873517990112], [442.4163818359375, 546.620849609375, 0.9868326187133789], [615.4818725585938, 560.2691040039062, 0.9566372036933899], [597.86279296875, 580.0838623046875, 0.9857782125473022], [552.782958984375, 696.5299682617188, 0.8323063850402832], [535.1040649414062, 708.4154052734375, 0.9034764170646667]]",person 1
45,person,2,pose,0.7916718602180481,767,238,1063,750,"[[938.8449096679688, 302.1756286621094, 0.9891868233680725], [955.874755859375, 290.5633850097656, 0.9937222599983215], [940.3817749023438, 287.6426696777344, 0.5057653784751892], [997.1456298828125, 298.9542541503906, 0.9893866777420044], [950.879150390625, 288.8541564941406, 0.003959625028073788], [1032.004150390625, 375.8778991699219, 0.9908666610717773], [950.4295654296875, 353.434814453125, 0.9888863563537598], [1014.1267700195312, 482.8868103027344, 0.990587592124939], [913.595947265625, 422.3188781738281, 0.9829962849617004], [911.4017944335938, 474.1676330566406, 0.9906348586082458], [877.1123657226562, 442.0795593261719, 0.9806482195854187], [971.2362670898438, 542.238037109375, 0.9565396904945374], [918.09375, 519.2920532226562, 0.9565456509590149], [813.6851196289062, 556.0707397460938, 0.9376928806304932], [793.3443603515625, 536.1456298828125, 0.9124099612236023], [851.1349487304688, 707.1776123046875, 0.875974178314209], [837.8093872070312, 697.0171508789062, 0.894203245639801]]",person 2
46,person,1,pose,0.8910818338394165,371,255,647,753,"[[573.7108154296875, 322.15582275390625, 0.9771912097930908], [570.8517456054688, 308.66558837890625, 0.11010226607322693], [564.184814453125, 309.97869873046875, 0.9852332472801208], [542.2431030273438, 312.33502197265625, 0.0015094351256266236], [524.266845703125, 314.49224853515625, 0.9921882152557373], [507.78497314453125, 352.9727478027344, 0.9681310653686523], [470.8194885253906, 360.2917785644531, 0.9938961863517761], [531.111083984375, 426.5368347167969, 0.9622979164123535], [506.8238525390625, 455.2795715332031, 0.993165910243988], [588.1658325195312, 433.2603759765625, 0.9835031032562256], [599.2595825195312, 449.38812255859375, 0.9944503307342529], [481.50653076171875, 532.4183959960938, 0.9679632782936096], [442.2617492675781, 546.6768798828125, 0.9868959784507751], [615.4580688476562, 560.4811401367188, 0.9570350050926208], [597.6412963867188, 580.1824340820312, 0.9856362342834473], [552.5792846679688, 696.7635498046875, 0.8328350782394409], [535.1631469726562, 708.54833984375, 0.9019052386283875]]",person 1
46,person,2,pose,0.7912238240242004,767,238,1064,750,"[[939.8628540039062, 301.8677978515625, 0.9889471530914307], [956.8345947265625, 290.2153625488281, 0.9935551285743713], [941.5433349609375, 287.4222717285156, 0.4971829652786255], [998.1832885742188, 298.7994384765625, 0.9894875288009644], [952.2780151367188, 288.8586120605469, 0.003940311260521412], [1033.234375, 376.0029602050781, 0.9910987019538879], [951.0565185546875, 353.020263671875, 0.9891406297683716], [1014.4422607421875, 482.68878173828125, 0.9908081889152527], [913.2666625976562, 416.1875305175781, 0.9845709204673767], [911.8579711914062, 474.1422119140625, 0.9903247356414795], [882.3807983398438, 439.94073486328125, 0.9830080270767212], [972.193115234375, 541.707763671875, 0.9558030366897583], [918.6158447265625, 518.6608276367188, 0.9571991562843323], [814.418212890625, 556.1980590820312, 0.9307827353477478], [793.503662109375, 536.0664672851562, 0.9083147048950195], [851.5438232421875, 706.8966064453125, 0.8631753325462341], [838.2893676757812, 697.410888671875, 0.8875539898872375]]",person 2
47,person,1,pose,0.8898942112922669,371,255,647,753,"[[573.7293090820312, 322.1649169921875, 0.9770219922065735], [570.8533325195312, 308.65380859375, 0.10877060890197754], [564.2296752929688, 309.9522399902344, 0.9851301908493042], [542.1829223632812, 312.35076904296875, 0.001496093929745257], [524.3123168945312, 314.4801330566406, 0.9921990036964417], [507.8243103027344, 352.957763671875, 0.968234121799469], [470.80413818359375, 360.3318786621094, 0.9939112663269043], [531.33837890625, 426.35113525390625, 0.9630637764930725], [506.84906005859375, 455.4055480957031, 0.9931976795196533], [588.1392822265625, 433.260498046875, 0.9838232398033142], [599.2188110351562, 449.427490234375, 0.9944190382957458], [481.43780517578125, 532.4912719726562, 0.9679179191589355], [442.1497802734375, 546.7447509765625, 0.9868626594543457], [615.4505004882812, 560.4905395507812, 0.9565891623497009], [597.6260986328125, 580.1870727539062, 0.9854902029037476], [552.3377685546875, 696.9312133789062, 0.8289164304733276], [534.9882202148438, 708.7315673828125, 0.8996309638023376]]",person 1
47,person,2,pose,0.7877943038940429,767,238,1065,750,"[[940.5182495117188, 301.57257080078125, 0.9885991811752319], [957.4835815429688, 289.9600830078125, 0.9932711720466614], [942.3697509765625, 287.2642517089844, 0.48264235258102417], [998.9683837890625, 298.9671936035156, 0.9891517162322998], [953.419677734375, 289.1466064453125, 0.003674769075587392], [1033.643798828125, 376.4091796875, 0.9908012747764587], [951.8397216796875, 353.2178039550781, 0.9895169138908386], [1014.7756958007812, 482.4372253417969, 0.9908502101898193], [911.943603515625, 414.9443664550781, 0.9858124256134033], [912.1067504882812, 474.22998046875, 0.9902925491333008], [883.2417602539062, 440.42034912109375, 0.9832054972648621], [972.33740234375, 541.6300048828125, 0.9555506110191345], [918.9000854492188, 518.4780883789062, 0.9586640000343323], [814.4227905273438, 555.890869140625, 0.9304367899894714], [793.51171875, 535.258056640625, 0.9119911789894104], [851.5888671875, 706.7376708984375, 0.8657431602478027], [838.1094970703125, 697.0608520507812, 0.8936288356781006]]",person 2
