frame_idx,cls,track_id,source,conf,x1,y1,x2,y2,pose_keypoints,label
28,person,1,pose,0.9531318783760071,517,46,1218,756,"[[860.322509765625, 208.75572204589844, 0.9989081621170044], [921.84375, 184.84024047851562, 0.9990118741989136], [836.1653442382812, 163.47682189941406, 0.9948503375053406], [985.271240234375, 266.80157470703125, 0.979446530342102], [781.7279052734375, 213.60470581054688, 0.619382381439209], [1089.483642578125, 470.86004638671875, 0.9931607246398926], [642.4427490234375, 465.54095458984375, 0.9956598877906799], [1149.47216796875, 759.5892944335938, 0.30136603116989136], [578.1970825195312, 758.7835083007812, 0.366527259349823], [1048.6043701171875, 720.6740112304688, 0.0065469890832901], [640.564453125, 725.9957885742188, 0.0042337155900895596], [988.3585815429688, 768.0, 0.0009323187987320125], [708.8643188476562, 768.0, 0.0011347979307174683], [991.9113159179688, 715.7284545898438, 0.0008385388646274805], [712.1334838867188, 738.1600952148438, 0.0006720965611748397], [920.5292358398438, 768.0, 0.0007475999882444739], [781.8090209960938, 768.0, 0.0006925386842340231]]",person 1
29,person,1,pose,0.9531672120094299,517,46,1218,756,"[[859.3434448242188, 210.414794921875, 0.9988734126091003], [921.4235229492188, 185.7788543701172, 0.9989930987358093], [835.5562133789062, 164.4089813232422, 0.9946451187133789], [985.2757568359375, 267.528564453125, 0.9801474809646606], [781.600830078125, 214.0590362548828, 0.6101992726325989], [1089.54638671875, 470.9712829589844, 0.9932378530502319], [642.6741943359375, 465.7883605957031, 0.995699405670166], [1149.4976806640625, 759.6588134765625, 0.29820480942726135], [578.290771484375, 758.9174194335938, 0.363191694021225], [1048.619140625, 721.2647094726562, 0.006398795638233423], [639.6822509765625, 726.00048828125, 0.004200039431452751], [988.188232421875, 768.0, 0.0009394129156135023], [709.159912109375, 768.0, 0.0011369646526873112], [991.760498046875, 715.5006713867188, 0.0008450851310044527], [711.7916259765625, 738.1109619140625, 0.000671390094794333], [920.6626586914062, 768.0, 0.0007600184180773795], [781.246337890625, 768.0, 0.0006975822034291923]]",person 1
30,person,1,pose,0.9532220125198364,517,46,1218,756,"[[857.9476318359375, 211.8057403564453, 0.9988730549812317], [920.2421264648438, 186.44772338867188, 0.9989652633666992], [834.639892578125, 165.21249389648438, 0.9947218894958496], [985.007568359375, 266.82098388671875, 0.9790524840354919], [781.0562133789062, 213.43174743652344, 0.5999655723571777], [1089.4281005859375, 470.9788818359375, 0.993183434009552], [642.7979736328125, 465.4513244628906, 0.9958235025405884], [1149.7113037109375, 760.4274291992188, 0.2919165790081024], [578.358642578125, 759.1490478515625, 0.3647535741329193], [1047.21630859375, 720.448974609375, 0.006326856091618538], [640.1622314453125, 726.3898315429688, 0.004228753037750721], [988.0017700195312, 768.0, 0.0009144978248514235], [709.034912109375, 768.0, 0.0011144365416839719], [991.6331176757812, 716.0716552734375, 0.0008410739828832448], [711.0616455078125, 738.7049560546875, 0.0006635129684582353], [920.8976440429688, 768.0, 0.0007679123664274812], [780.6244506835938, 768.0, 0.0006938169244676828]]",person 1
31,person,1,pose,0.9532632827758789,517,46,1218,756,"[[857.1695556640625, 212.38343811035156, 0.998874843120575], [919.8164672851562, 187.01727294921875, 0.9989664554595947], [833.7258911132812, 165.64974975585938, 0.994541585445404], [985.0108642578125, 267.02679443359375, 0.9797419309616089], [780.406494140625, 213.32749938964844, 0.5899061560630798], [1089.6002197265625, 471.18792724609375, 0.993256688117981], [642.740234375, 465.5827331542969, 0.9957525730133057], [1150.12939453125, 760.2451171875, 0.2958015501499176], [578.2294311523438, 759.2454833984375, 0.3598995804786682], [1048.2686767578125, 721.20166015625, 0.006317848339676857], [639.5092163085938, 726.1102905273438, 0.0042159599252045155], [988.0448608398438, 768.0, 0.0009123185300268233], [709.0980834960938, 768.0, 0.001107491902075708], [991.3956909179688, 716.3579711914062, 0.0008438217919319868], [710.9060668945312, 738.8934326171875, 0.0006692764582112432], [920.5200805664062, 768.0, 0.0007685598102398217], [780.5020141601562, 768.0, 0.0006992771523073316]]",person 1
32,person,1,pose,0.9533164381980896,517,46,1218,756,"[[856.4279174804688, 212.7283935546875, 0.998868465423584], [919.2728881835938, 187.2564239501953, 0.9989472031593323], [833.3806762695312, 165.68251037597656, 0.9942413568496704], [984.7343139648438, 266.9347229003906, 0.9796106815338135], [780.4601440429688, 212.6912384033203, 0.5681222677230835], [1089.400634765625, 471.01068115234375, 0.9932984709739685], [642.8449096679688, 465.603271484375, 0.9957520961761475], [1149.6064453125, 759.8124389648438, 0.2928384244441986], [578.4115600585938, 759.1058349609375, 0.35275059938430786], [1047.342529296875, 720.7318725585938, 0.006408361718058586], [639.7167358398438, 725.45654296875, 0.0042656185105443], [987.9844970703125, 768.0, 0.000921653991099447], [709.0621337890625, 768.0, 0.0011126974131911993], [990.8916625976562, 715.7518310546875, 0.0008475910872220993], [710.80517578125, 738.4288330078125, 0.000671587826218456], [920.2205200195312, 768.0, 0.0007750530494377017], [780.3285522460938, 768.0, 0.0007064301753416657]]",person 1
33,person,1,pose,0.9533732414245606,517,46,1218,756,"[[856.234130859375, 212.8284149169922, 0.9988717436790466], [919.001708984375, 187.2846221923828, 0.9989629983901978], [833.2169189453125, 165.71514892578125, 0.994205892086029], [984.435302734375, 267.16253662109375, 0.9797415733337402], [780.0775756835938, 212.92855834960938, 0.5634839534759521], [1088.9796142578125, 471.0786437988281, 0.9934278130531311], [642.7317504882812, 465.31976318359375, 0.9956650137901306], [1150.1329345703125, 760.318359375, 0.29567453265190125], [578.4275512695312, 759.1810302734375, 0.34921446442604065], [1047.73681640625, 721.2927856445312, 0.006338122300803661], [639.3326416015625, 725.3153686523438, 0.004228044766932726], [988.244140625, 768.0, 0.000939278572332114], [709.3200073242188, 768.0, 0.0011286363005638123], [991.6537475585938, 715.8192749023438, 0.0008583171875216067], [711.369384765625, 738.4768676757812, 0.0006794821238145232], [920.9633178710938, 768.0, 0.0007677692919969559], [781.0665283203125, 768.0, 0.0007019425393082201]]",person 1
34,person,1,pose,0.953437089920044,517,47,1218,756,"[[856.1132202148438, 212.79066467285156, 0.99885094165802], [918.705322265625, 187.41949462890625, 0.9989815354347229], [833.2173461914062, 165.8679962158203, 0.994099497795105], [983.9681396484375, 267.2648620605469, 0.9808527827262878], [780.1737060546875, 213.06866455078125, 0.5633748173713684], [1088.6611328125, 471.1659851074219, 0.9934333562850952], [642.7714233398438, 465.3056640625, 0.9957091808319092], [1149.8499755859375, 760.020263671875, 0.29571062326431274], [578.2678833007812, 759.2213745117188, 0.3547605276107788], [1047.6544189453125, 721.3926391601562, 0.006361545063555241], [639.801513671875, 725.2304077148438, 0.004260685760527849], [988.2487182617188, 768.0, 0.0009415720705874264], [709.1138916015625, 768.0, 0.001141839660704136], [990.9005737304688, 715.6085205078125, 0.000853812089189887], [710.9346313476562, 738.2415771484375, 0.0006858357228338718], [920.1127319335938, 768.0, 0.000759333313908428], [780.5711669921875, 768.0, 0.0007058221381157637]]",person 1
35,person,1,pose,0.953527295589447,517,47,1218,756,"[[856.218017578125, 213.11439514160156, 0.9988355040550232], [918.7938842773438, 187.58819580078125, 0.9989830851554871], [833.064453125, 166.0658416748047, 0.9939663410186768], [983.8960571289062, 267.2795104980469, 0.981331467628479], [779.9187622070312, 213.22036743164062, 0.5635998845100403], [1088.36767578125, 470.9495544433594, 0.9934241771697998], [642.3896484375, 465.3998107910156, 0.9957684278488159], [1149.2537841796875, 759.777099609375, 0.2917972803115845], [578.068359375, 759.0990600585938, 0.3547545373439789], [1047.90869140625, 720.0025024414062, 0.0065016234293580055], [640.2476806640625, 725.0144653320312, 0.004291397053748369], [988.0818481445312, 768.0, 0.000942157581448555], [708.8816528320312, 768.0, 0.0011441692477092147], [990.8214111328125, 714.9844360351562, 0.0008493418572470546], [711.0489501953125, 737.7069702148438, 0.0006827318575233221], [920.2767333984375, 768.0, 0.0007600141107104719], [780.6102294921875, 768.0, 0.0007072542794048786]]",person 1
36,person,1,pose,0.9536784291267395,517,47,1218,756,"[[856.2156372070312, 213.51783752441406, 0.9988387227058411], [918.7176513671875, 187.66111755371094, 0.9989439845085144], [832.8685302734375, 166.21031188964844, 0.9941158294677734], [983.7059936523438, 266.7076416015625, 0.9798617362976074], [779.5811767578125, 212.84918212890625, 0.5710411071777344], [1087.7908935546875, 471.1357421875, 0.9933539628982544], [642.2749633789062, 465.4119873046875, 0.99577397108078], [1149.2608642578125, 760.2684936523438, 0.2939048409461975], [578.0338134765625, 759.2349243164062, 0.3572084903717041], [1047.3253173828125, 719.64990234375, 0.0066126445308327675], [639.898681640625, 725.73974609375, 0.004347148817032576], [987.2164916992188, 768.0, 0.0009403044241480529], [708.3512573242188, 768.0, 0.0011481493711471558], [990.361328125, 715.9564208984375, 0.0008514195214956999], [710.4910278320312, 738.5819702148438, 0.0006832001963630319], [919.6243286132812, 768.0, 0.0007564169936813414], [780.2354125976562, 768.0, 0.0007004434010013938]]",person 1
37,person,1,pose,0.9538260698318481,516,47,1218,755,"[[856.2156372070312, 214.07078552246094, 0.9988157749176025], [918.5902709960938, 188.12081909179688, 0.9989513158798218], [832.7562866210938, 166.4884796142578, 0.9940301179885864], [982.8712768554688, 267.54107666015625, 0.9809525609016418], [779.4602661132812, 213.38694763183594, 0.5813212990760803], [1087.6307373046875, 471.23175048828125, 0.9935274720191956], [642.0001831054688, 465.31378173828125, 0.9958256483078003], [1149.1771240234375, 760.411376953125, 0.3002116084098816], [577.5687255859375, 759.0236206054688, 0.3625516891479492], [1048.2152099609375, 720.331298828125, 0.0066699194721877575], [638.2086181640625, 725.8482055664062, 0.0043527125380933285], [986.70751953125, 768.0, 0.0009540642495267093], [707.9335327148438, 768.0, 0.0011707870289683342], [989.9933471679688, 715.5611572265625, 0.0008544714073650539], [710.3603515625, 738.1292724609375, 0.0006946999346837401], [919.1895751953125, 768.0, 0.0007507223635911942], [779.8580932617188, 768.0, 0.0007076257606968284]]",person 1
38,person,1,pose,0.9540300846099854,516,47,1217,755,"[[855.6928100585938, 214.72755432128906, 0.9988480806350708], [918.299560546875, 188.7147216796875, 0.9989724159240723], [832.4730224609375, 166.79458618164062, 0.9940833449363708], [982.7930297851562, 267.9048156738281, 0.9806140661239624], [779.2468872070312, 213.0825653076172, 0.5714911222457886], [1086.984619140625, 470.38702392578125, 0.9936384558677673], [641.4990844726562, 465.1653747558594, 0.9958418011665344], [1148.6436767578125, 759.7528686523438, 0.312296599149704], [577.3187255859375, 759.155029296875, 0.3649647831916809], [1047.03466796875, 720.9857788085938, 0.006781630218029022], [637.3123779296875, 726.4961547851562, 0.004349933937191963], [986.4342041015625, 768.0, 0.0009703217074275017], [707.8613891601562, 768.0, 0.0011790285352617502], [989.4854736328125, 715.763427734375, 0.0008582199225202203], [709.3541259765625, 738.77197265625, 0.0006931283278390765], [918.685302734375, 768.0, 0.0007549129659309983], [778.982421875, 768.0, 0.0007114954059943557]]",person 1
39,person,1,pose,0.9542535901069641,515,47,1217,755,"[[856.46435546875, 214.4320831298828, 0.9984697699546814], [920.6537475585938, 195.98121643066406, 0.998387336730957], [831.9403686523438, 172.40904235839844, 0.9904051423072815], [983.5733032226562, 273.6906433105469, 0.9810253977775574], [778.2026977539062, 215.49490356445312, 0.5765635967254639], [1087.2125244140625, 470.2637023925781, 0.9946660995483398], [641.3326416015625, 467.13824462890625, 0.9957606196403503], [1149.9420166015625, 759.4872436523438, 0.35768479108810425], [576.8248901367188, 757.594970703125, 0.3567257225513458], [1048.8846435546875, 720.8655395507812, 0.0070181856863200665], [634.5851440429688, 724.3560791015625, 0.004370398353785276], [986.1436157226562, 768.0, 0.0010553754400461912], [708.2923583984375, 768.0, 0.001279044314287603], [990.5245971679688, 716.3062133789062, 0.0008130613132379949], [709.5564575195312, 738.3701171875, 0.0006943150074221194], [916.9130249023438, 768.0, 0.0006878819549456239], [779.0977783203125, 768.0, 0.0006867457996122539]]",person 1
40,person,1,pose,0.9544149756431579,515,47,1217,755,"[[857.119384765625, 214.63331604003906, 0.9983775615692139], [922.5145263671875, 196.78219604492188, 0.9982061386108398], [832.8694458007812, 171.6820526123047, 0.9893584251403809], [984.16845703125, 274.8958435058594, 0.9802860617637634], [778.7393188476562, 213.22476196289062, 0.5767085552215576], [1087.65625, 470.35137939453125, 0.9946954846382141], [640.491455078125, 467.1976013183594, 0.9957958459854126], [1150.14599609375, 759.6203002929688, 0.353937029838562], [576.2891235351562, 758.2318115234375, 0.36023107171058655], [1048.068603515625, 720.6355590820312, 0.007137829903513193], [635.0824584960938, 724.5263671875, 0.004561620764434338], [986.1666259765625, 768.0, 0.0010436708107590675], [708.05078125, 768.0, 0.0012733968906104565], [990.2183227539062, 716.5667114257812, 0.0007814036798663437], [708.3526000976562, 738.6448974609375, 0.0006670725415460765], [915.495361328125, 768.0, 0.0006962641491554677], [778.0822143554688, 768.0, 0.0006939413142390549]]",person 1
41,person,1,pose,0.954547929763794,514,47,1217,755,"[[856.4920654296875, 215.2177734375, 0.9987082481384277], [921.2745361328125, 194.55845642089844, 0.9986369013786316], [832.3471069335938, 170.47714233398438, 0.9922911524772644], [983.9573974609375, 273.82769775390625, 0.980223536491394], [778.1317749023438, 214.34124755859375, 0.593940258026123], [1087.4390869140625, 469.44696044921875, 0.9946714043617249], [639.9103393554688, 466.6288757324219, 0.9957393407821655], [1150.768798828125, 759.4328002929688, 0.36878105998039246], [576.0205078125, 758.3956909179688, 0.3685338795185089], [1050.2940673828125, 723.8981323242188, 0.006896832026541233], [634.6646728515625, 726.4362182617188, 0.004401974380016327], [986.8280639648438, 768.0, 0.0010373424738645554], [707.9335327148438, 768.0, 0.0012445807224139571], [991.646728515625, 716.97705078125, 0.0008141834987327456], [708.7280883789062, 739.7745361328125, 0.0006819284171797335], [918.005615234375, 768.0, 0.0006940755993127823], [778.7555541992188, 768.0, 0.0006821816205047071]]",person 1
42,person,1,pose,0.9547027230262757,514,46,1217,755,"[[855.0769653320312, 215.75782775878906, 0.9988405108451843], [917.6248168945312, 190.5675506591797, 0.9989620447158813], [831.8772583007812, 168.65847778320312, 0.9940645098686218], [982.4925537109375, 269.4776916503906, 0.980983316898346], [778.3096923828125, 214.70228576660156, 0.579120934009552], [1086.67529296875, 468.8882751464844, 0.9941343665122986], [639.4449462890625, 464.8491516113281, 0.9959970712661743], [1149.6754150390625, 759.1681518554688, 0.34877344965934753], [575.37841796875, 758.400634765625, 0.3857586681842804], [1049.4713134765625, 724.1045532226562, 0.006864446680992842], [634.2010498046875, 727.1865844726562, 0.004374267533421516], [986.7108154296875, 768.0, 0.0010011818958446383], [706.3287963867188, 768.0, 0.0012036287225782871], [990.6205444335938, 716.935791015625, 0.0008571427897550166], [707.9313354492188, 740.136962890625, 0.0006958339945413172], [919.3416137695312, 768.0, 0.0007239748374558985], [778.1836547851562, 768.0, 0.0006900043226778507]]",person 1
43,person,1,pose,0.9548124313354492,513,46,1217,755,"[[855.042236328125, 216.06748962402344, 0.9988310933113098], [917.7904052734375, 190.0068817138672, 0.99894779920578], [832.0215454101562, 168.09234619140625, 0.9940508008003235], [982.081298828125, 269.1085205078125, 0.9807814359664917], [778.3696899414062, 214.19912719726562, 0.5818665623664856], [1086.4515380859375, 468.2712707519531, 0.9942888021469116], [638.94775390625, 464.68890380859375, 0.996084451675415], [1149.9281005859375, 759.1819458007812, 0.3534455895423889], [574.8021850585938, 758.566650390625, 0.394311785697937], [1049.7818603515625, 724.9631958007812, 0.0069026281125843525], [634.3424682617188, 727.4501953125, 0.004459164571017027], [986.3308715820312, 768.0, 0.0009943201439455152], [705.7843627929688, 768.0, 0.0011900232639163733], [989.9879760742188, 716.8826904296875, 0.0008637029095552862], [707.0891723632812, 740.1796264648438, 0.0006942048785276711], [918.7708740234375, 768.0, 0.0007321575540117919], [777.4090576171875, 768.0, 0.0006916354177519679]]",person 1
44,person,1,pose,0.9549019455909729,513,46,1217,755,"[[854.739501953125, 216.3154296875, 0.9988239407539368], [917.6524047851562, 190.08387756347656, 0.9989498257637024], [831.8855590820312, 168.00282287597656, 0.9940297603607178], [981.9262084960938, 269.1456604003906, 0.9808246493339539], [778.3004150390625, 213.80113220214844, 0.5797359943389893], [1085.84814453125, 468.30426025390625, 0.9942337870597839], [638.629638671875, 464.6075134277344, 0.9961540102958679], [1149.443115234375, 759.2721557617188, 0.3543476462364197], [574.8115234375, 758.3751220703125, 0.40288931131362915], [1048.40185546875, 724.7490844726562, 0.006901177112013102], [633.1527709960938, 728.4629516601562, 0.004447997082024813], [985.9130249023438, 768.0, 0.0009983429918065667], [705.7595825195312, 768.0, 0.0012036120751872659], [989.4835205078125, 716.7418823242188, 0.0008586010080762208], [706.66259765625, 740.1895751953125, 0.0006858994020149112], [918.504638671875, 768.0, 0.0007419504108838737], [776.9794921875, 768.0, 0.0006956376601010561]]",person 1
45,person,1,pose,0.9550191640853882,512,46,1217,755,"[[854.290771484375, 216.38360595703125, 0.998849630355835], [917.177734375, 190.17637634277344, 0.9989707469940186], [831.4544067382812, 168.12139892578125, 0.9941587448120117], [981.6767578125, 268.9894714355469, 0.980932354927063], [777.8892822265625, 213.74929809570312, 0.5805124640464783], [1086.4722900390625, 467.0732116699219, 0.9944045543670654], [637.9296875, 464.2487487792969, 0.9962565898895264], [1149.4932861328125, 758.3783569335938, 0.3764747679233551], [574.5651245117188, 758.0262451171875, 0.42628052830696106], [1050.41650390625, 725.83447265625, 0.00701276445761323], [631.0096435546875, 730.2725219726562, 0.004602342378348112], [986.4146118164062, 768.0, 0.001011181389912963], [705.713134765625, 768.0, 0.00121693080291152], [990.4756469726562, 716.7903442382812, 0.0008560037822462618], [706.4855346679688, 740.4652099609375, 0.0006838958943262696], [919.4791870117188, 768.0, 0.0007349306251853704], [776.683837890625, 768.0, 0.0006877252599224448]]",person 1
46,person,1,pose,0.955131733417511,512,47,1217,755,"[[853.6838989257812, 216.45037841796875, 0.9988595247268677], [916.3916625976562, 190.11358642578125, 0.998992383480072], [830.9511108398438, 168.12664794921875, 0.9942981600761414], [981.3197021484375, 268.6199645996094, 0.980866551399231], [777.4332275390625, 213.57022094726562, 0.5799648761749268], [1086.797607421875, 466.9580383300781, 0.9944459199905396], [637.4379272460938, 464.1536560058594, 0.9962433576583862], [1149.610107421875, 758.6671142578125, 0.3774230480194092], [573.8869018554688, 758.048583984375, 0.42581576108932495], [1050.2108154296875, 726.2443237304688, 0.0069335042499005795], [631.9592895507812, 730.1071166992188, 0.0046492391265928745], [986.6580200195312, 768.0, 0.0010005043586716056], [705.4496459960938, 768.0, 0.0011967869941145182], [990.7432250976562, 717.01318359375, 0.0008479631505906582], [706.8026123046875, 741.0765380859375, 0.0006749146268703043], [919.9990844726562, 768.0, 0.0007342428434640169], [777.3738403320312, 768.0, 0.00068346515763551]]",person 1
47,person,1,pose,0.9551874041557312,512,47,1217,755,"[[853.3482666015625, 216.03363037109375, 0.9988540410995483], [916.2561645507812, 190.05711364746094, 0.9989882111549377], [830.7211303710938, 167.8724822998047, 0.9941376447677612], [980.9331665039062, 269.17279052734375, 0.9815229177474976], [777.27197265625, 213.6416015625, 0.5791093707084656], [1086.89013671875, 466.8714599609375, 0.994543194770813], [637.1488647460938, 464.0721130371094, 0.9961496591567993], [1149.90771484375, 758.8214111328125, 0.3774879276752472], [573.9151611328125, 758.1712036132812, 0.4170531928539276], [1050.5533447265625, 726.3872680664062, 0.007060458417981863], [632.7445678710938, 728.9291381835938, 0.004694086033850908], [986.757080078125, 768.0, 0.001016091089695692], [705.312255859375, 768.0, 0.0012088806834071875], [991.1453857421875, 716.9225463867188, 0.000852756726089865], [707.00927734375, 740.9048461914062, 0.0006806165911257267], [920.0482177734375, 768.0, 0.0007309548673219979], [777.712646484375, 768.0, 0.000686118146404624]]",person 1
48,person,1,pose,0.9551785588264465,512,47,1217,755,"[[853.2235717773438, 215.88296508789062, 0.9988492727279663], [916.119140625, 189.80604553222656, 0.9989601373672485], [830.3301391601562, 167.79403686523438, 0.9940223097801208], [980.8244018554688, 268.7701110839844, 0.9810076355934143], [776.8687133789062, 213.66110229492188, 0.5744377374649048], [1086.844482421875, 467.1456604003906, 0.9945386052131653], [637.2012329101562, 464.33367919921875, 0.9961317777633667], [1149.8525390625, 759.0932006835938, 0.373148649930954], [573.7601928710938, 758.392822265625, 0.4088508188724518], [1051.123046875, 726.7525634765625, 0.006999945733696222], [632.1367797851562, 728.6080932617188, 0.004556167870759964], [986.7113037109375, 768.0, 0.0010107042035087943], [705.4549560546875, 768.0, 0.0012004765449091792], [991.1897583007812, 716.8931274414062, 0.000854761223308742], [707.3384399414062, 740.8395385742188, 0.0006815636879764497], [920.0764770507812, 768.0, 0.0007298158598132432], [778.0884399414062, 768.0, 0.0006829306948930025]]",person 1
49,person,1,pose,0.9551753163337707,512,47,1217,755,"[[853.1868896484375, 215.69203186035156, 0.99885094165802], [916.1267700195312, 189.57229614257812, 0.9989556074142456], [830.1714477539062, 167.6387481689453, 0.9940096139907837], [980.606689453125, 268.70233154296875, 0.9811357855796814], [776.8340454101562, 213.7494659423828, 0.5768109560012817], [1086.726806640625, 467.583251953125, 0.9945088028907776], [637.1812744140625, 464.6212463378906, 0.9961691498756409], [1149.9295654296875, 759.04443359375, 0.36984705924987793], [573.91162109375, 758.262939453125, 0.4132550358772278], [1051.1842041015625, 726.57666015625, 0.0069736153818666935], [632.38916015625, 729.2940673828125, 0.004578397609293461], [986.5658569335938, 768.0, 0.0010106214322149754], [705.6060180664062, 768.0, 0.001208077184855938], [991.2307739257812, 717.0643310546875, 0.0008565593743696809], [706.9741821289062, 740.7659912109375, 0.0006810523336753249], [920.0916748046875, 768.0, 0.0007341477321460843], [777.760986328125, 768.0, 0.000682335754390806]]",person 1
50,person,1,pose,0.9551890373229981,512,47,1217,755,"[[853.34130859375, 215.10745239257812, 0.9988549947738647], [916.127685546875, 189.21238708496094, 0.9989486336708069], [830.0901489257812, 167.57113647460938, 0.9939024448394775], [980.5275268554688, 268.6819763183594, 0.981188952922821], [776.6577758789062, 214.40415954589844, 0.5757150650024414], [1086.690673828125, 468.15435791015625, 0.99459308385849], [637.4813842773438, 465.3031005859375, 0.995992124080658], [1149.9658203125, 758.35546875, 0.3705184757709503], [573.9761962890625, 758.1098022460938, 0.3960489332675934], [1051.8526611328125, 726.8491821289062, 0.007042039185762405], [632.060791015625, 728.6822509765625, 0.004549772944301367], [987.0214233398438, 768.0, 0.0010236025555059314], [706.3606567382812, 768.0, 0.0011995084350928664], [991.873291015625, 716.8082275390625, 0.0008781720534898341], [707.62744140625, 740.3087768554688, 0.0006923780310899019], [920.6422729492188, 768.0, 0.0007325511542148888], [778.3030395507812, 768.0, 0.000680906290654093]]",person 1
51,person,1,pose,0.9551588416099548,512,47,1217,756,"[[853.6978149414062, 214.84828186035156, 0.9988514184951782], [916.4986572265625, 189.07029724121094, 0.9989334940910339], [830.1454467773438, 167.51365661621094, 0.9939670562744141], [980.764404296875, 268.7818298339844, 0.980832040309906], [776.5569458007812, 214.72695922851562, 0.5846952199935913], [1086.3602294921875, 468.4863586425781, 0.9945293068885803], [637.418212890625, 465.5538635253906, 0.9959995746612549], [1149.824462890625, 758.5460205078125, 0.3684195578098297], [574.103759765625, 758.3858032226562, 0.399715393781662], [1051.3724365234375, 726.3378295898438, 0.0069443839602172375], [632.34033203125, 729.4005737304688, 0.004608729854226112], [986.827880859375, 768.0, 0.0010181502439081669], [706.3672485351562, 768.0, 0.001199825550429523], [991.4402465820312, 717.0552368164062, 0.0008761920034885406], [707.6470947265625, 740.3538208007812, 0.0006898014689795673], [920.2743530273438, 768.0, 0.0007337525603361428], [778.604248046875, 768.0, 0.0006780311232432723]]",person 1
52,person,1,pose,0.9551293253898621,512,47,1217,756,"[[853.99658203125, 214.35159301757812, 0.9988152980804443], [916.3876953125, 188.5277099609375, 0.9989282488822937], [830.2758178710938, 167.1898956298828, 0.9939138293266296], [980.4243774414062, 268.5109558105469, 0.9813786745071411], [776.572265625, 215.06234741210938, 0.5918762683868408], [1086.0606689453125, 468.5232849121094, 0.9944880604743958], [637.8854370117188, 465.49658203125, 0.9960675239562988], [1149.836669921875, 758.8781127929688, 0.36603495478630066], [574.5506591796875, 758.09228515625, 0.4105091392993927], [1051.2821044921875, 725.9432373046875, 0.006895901635289192], [631.7528076171875, 730.0912475585938, 0.004705396946519613], [986.5687866210938, 768.0, 0.0010076472535729408], [706.31201171875, 768.0, 0.0012064334005117416], [991.2601318359375, 717.6653442382812, 0.0008682183106429875], [707.7310791015625, 740.60595703125, 0.0006881763692945242], [920.17578125, 768.0, 0.0007198370876722038], [778.5389404296875, 768.0, 0.0006698361248709261]]",person 1
53,person,1,pose,0.9550868511199951,512,47,1217,756,"[[854.8440551757812, 213.5735626220703, 0.9988229870796204], [917.145263671875, 188.57826232910156, 0.9989500641822815], [830.9745483398438, 166.77337646484375, 0.994021475315094], [980.7139892578125, 268.8450927734375, 0.9815759658813477], [776.7384033203125, 214.57809448242188, 0.6037058234214783], [1086.5994873046875, 467.89111328125, 0.9945749044418335], [637.8378295898438, 465.43145751953125, 0.9961193799972534], [1149.7315673828125, 758.5208740234375, 0.37691187858581543], [574.6343383789062, 757.9700927734375, 0.4222312271595001], [1052.297607421875, 726.3052368164062, 0.006917706690728664], [630.979736328125, 730.5990600585938, 0.004676756914705038], [987.0849609375, 768.0, 0.0010140949161723256], [706.6808471679688, 768.0, 0.0012185715604573488], [991.5319213867188, 717.4888916015625, 0.0008525126031599939], [708.193359375, 740.7469482421875, 0.0006832493236288428], [920.0048217773438, 768.0, 0.0007090180297382176], [778.6394653320312, 768.0, 0.0006673914031125605]]",person 1
54,person,1,pose,0.9550166845321655,513,47,1217,756,"[[855.41015625, 212.77284240722656, 0.9988359808921814], [917.6727905273438, 188.3980255126953, 0.9989653825759888], [831.51123046875, 166.34019470214844, 0.9940746426582336], [980.8739624023438, 268.8808288574219, 0.9815804362297058], [776.7377319335938, 214.1305694580078, 0.6078251600265503], [1086.3905029296875, 467.8589172363281, 0.9945980310440063], [637.8245849609375, 465.360595703125, 0.9960728883743286], [1149.7603759765625, 758.2979125976562, 0.37182989716529846], [574.684326171875, 757.5599365234375, 0.4142250716686249], [1051.78271484375, 725.1009521484375, 0.006772281136363745], [630.312255859375, 729.611328125, 0.004520799033343792], [986.8755493164062, 768.0, 0.0010125446133315563], [706.6849975585938, 768.0, 0.0012161701451987028], [991.6082763671875, 716.8651733398438, 0.000848160358145833], [708.4060668945312, 740.1087036132812, 0.0006822358700446784], [920.0496826171875, 768.0, 0.0007044996018521488], [778.69873046875, 768.0, 0.0006689537549391389]]",person 1
55,person,1,pose,0.9548655867576599,513,47,1217,756,"[[856.1019287109375, 212.084716796875, 0.9988730549812317], [918.1061401367188, 187.82505798339844, 0.9989601373672485], [832.1744384765625, 165.89938354492188, 0.9943271279335022], [981.6730346679688, 267.52099609375, 0.9799104928970337], [777.3909912109375, 213.12042236328125, 0.6054562330245972], [1086.722412109375, 467.2950134277344, 0.9944599866867065], [638.2935180664062, 464.9363098144531, 0.9961597919464111], [1150.1676025390625, 757.6712036132812, 0.38225695490837097], [574.72607421875, 757.5433349609375, 0.42903923988342285], [1053.0975341796875, 724.7040405273438, 0.006870743352919817], [630.151611328125, 730.8915405273438, 0.004500082228332758], [987.0471801757812, 768.0, 0.0010003071511164308], [706.959716796875, 768.0, 0.0012102177133783698], [991.7003784179688, 717.0857543945312, 0.0008553620427846909], [708.3511352539062, 740.4622192382812, 0.000690674758516252], [920.0032348632812, 768.0, 0.0007055195164866745], [778.4302368164062, 768.0, 0.0006657796911895275]]",person 1
