frame_idx,track_id,gaze_detected,inout,x_gaze,y_gaze,offscreen_direction,offscreen_yaw,offscreen_pitch
69,2,True,0.9775739669799804,593,595,,,
70,1,True,0.5975092887878418,609,600,,,
70,2,True,0.9778523087501526,592,596,,,
71,1,True,0.5843235850334167,610,606,,,
71,2,True,0.9776638388633728,592,600,,,
72,1,True,0.5709183931350708,610,615,,,
72,2,True,0.9768615126609802,589,608,,,
73,1,True,0.5663267254829407,606,620,,,
73,2,True,0.9753579735755921,580,611,,,
74,1,True,0.5622902512550354,600,631,,,
74,2,True,0.9734052896499634,571,620,,,
75,1,True,0.5733926057815552,596,641,,,
75,2,True,0.9711882948875428,567,631,,,
76,1,True,0.5841906905174256,596,649,,,
76,2,True,0.9690910339355469,566,641,,,
77,1,True,0.5876262545585632,601,661,,,
77,2,True,0.9665878176689148,560,647,,,
78,1,True,0.592324185371399,600,669,,,
78,2,True,0.9656906604766846,562,656,,,
79,1,True,0.5901204109191894,599,674,,,
79,2,True,0.9651989936828613,566,661,,,
80,1,True,0.5807952046394348,596,681,,,
80,2,True,0.9657661318778992,563,668,,,
81,1,True,0.5699750065803528,589,685,,,
81,2,True,0.9660998463630677,564,670,,,
82,1,True,0.560993754863739,582,687,,,
82,2,True,0.9659027695655823,563,672,,,
83,1,True,0.5461111664772034,581,688,,,
83,2,True,0.96560218334198,557,675,,,
84,1,True,0.5332541108131409,569,689,,,
84,2,True,0.9657267928123474,554,675,,,
85,1,True,0.5263361811637879,565,691,,,
85,2,True,0.9658193826675415,552,676,,,
86,1,True,0.5273133873939514,560,692,,,
86,2,True,0.9669287085533143,548,674,,,
87,1,True,0.5341464519500733,555,691,,,
87,2,True,0.9692824363708497,545,674,,,
88,1,True,0.5437803268432617,547,689,,,
88,2,True,0.9715648531913758,541,670,,,
89,1,True,0.5570876240730286,547,688,,,
89,2,True,0.9741363167762757,540,664,,,
90,1,True,0.5706409096717835,547,687,,,
90,2,True,0.9762955069541931,541,660,,,
91,1,True,0.5866578817367554,547,687,,,
91,2,True,0.976975679397583,540,659,,,
92,1,True,0.595303189754486,545,687,,,
92,2,True,0.9767970681190491,539,659,,,
93,1,True,0.6018494606018067,539,687,,,
93,2,True,0.9758738994598388,534,662,,,
94,1,True,0.6062350392341613,533,689,,,
94,2,True,0.974998128414154,521,669,,,
95,1,True,0.6043241262435913,528,689,,,
95,2,True,0.9742802500724792,516,673,,,
96,1,True,0.5938677191734314,525,689,,,
96,2,True,0.9741981744766235,511,673,,,
97,1,True,0.5891583085060119,521,689,,,
97,2,True,0.9737654685974121,512,672,,,
98,1,True,0.5862175941467285,517,687,,,
98,2,True,0.9726170301437378,509,670,,,
99,1,True,0.586475932598114,513,687,,,
99,2,True,0.9711685061454773,507,670,,,
100,1,True,0.5897134304046631,510,687,,,
100,2,True,0.9694601893424988,504,671,,,
101,1,True,0.5917297959327698,507,687,,,
101,2,True,0.96758873462677,503,673,,,
102,1,True,0.5943822860717773,506,688,,,
102,2,True,0.9666273713111877,504,674,,,
103,1,True,0.5966119170188904,506,689,,,
103,2,True,0.966720986366272,505,674,,,
104,1,True,0.5972810745239258,504,690,,,
104,2,True,0.9665151238441467,508,675,,,
105,1,True,0.5955118060111999,504,690,,,
105,2,True,0.9663257360458374,500,676,,,
106,1,True,0.593303382396698,502,689,,,
106,2,True,0.9667359948158264,497,673,,,
107,1,True,0.5921067476272583,501,687,,,
107,2,True,0.9674828886985779,492,667,,,
108,1,True,0.5908854722976684,501,687,,,
108,2,True,0.9678516864776612,492,665,,,
109,1,True,0.5906097412109375,500,685,,,
109,2,True,0.9692074656486511,489,659,,,
110,1,True,0.5868541121482849,498,685,,,
110,2,True,0.9697501540184021,489,654,,,
111,1,True,0.5861720561981201,497,685,,,
111,2,True,0.9706416726112366,491,647,,,
112,1,True,0.5871935606002807,495,682,,,
112,2,True,0.971729063987732,494,642,,,
113,1,True,0.5915915846824646,489,675,,,
113,2,True,0.9729255318641663,497,632,,,
114,1,True,0.5972870826721192,492,665,,,
114,2,True,0.9729371547698975,507,623,,,
115,1,True,0.602853786945343,496,655,,,
115,2,True,0.9728094220161438,517,622,,,
116,1,True,0.6004288554191589,510,626,,,
116,2,True,0.9709970116615295,525,615,,,
117,1,True,0.5836130976676941,526,602,,,
117,2,True,0.9663458704948426,536,604,,,
118,1,True,0.5547939598560333,546,586,,,
118,2,True,0.9569310784339905,549,597,,,
119,1,True,0.5250554859638215,585,532,,,
119,2,True,0.9493367075920105,557,585,,,
120,1,True,0.4962655961513519,592,524,front,3.048344930013021,0.7958475748697916
120,2,True,0.9414512395858765,571,565,,,
121,1,True,0.4800539553165436,603,524,front,2.622577667236328,0.37570953369140625
121,2,True,0.9342689633369445,583,560,,,
122,1,True,0.4679108440876007,615,524,front,2.8590362548828123,1.265740966796875
122,2,True,0.9281154990196228,592,561,,,
123,1,True,0.4645799696445465,617,525,front,2.4601715087890623,2.328802490234375
123,2,True,0.9275099158287048,594,562,,,
124,1,True,0.45960329174995423,621,526,front,1.43294677734375,4.29521484375
124,2,True,0.9249323725700378,596,564,,,
125,1,True,0.45624772906303407,627,531,front,0.488427734375,5.0479736328125
125,2,True,0.9274253726005555,597,566,,,
126,1,True,0.45593647956848143,619,532,front,0.029827880859375,5.349801635742187
126,2,True,0.9315514445304871,597,566,,,
127,1,True,0.4724541544914246,614,534,front,-0.9139328002929688,5.480785369873047
127,2,True,0.937622356414795,594,570,,,
128,1,True,0.49311084151268003,610,542,front,-1.9118804931640625,4.6706797281901045
128,2,True,0.9442431449890136,583,581,,,
129,1,True,0.5134763181209564,597,572,,,
129,2,True,0.9515412092208863,580,590,,,
130,1,True,0.52796168923378,593,593,,,
130,2,True,0.9543643832206726,570,606,,,
131,1,True,0.5336953639984131,585,613,,,
131,2,True,0.9577039361000061,563,616,,,
132,1,True,0.5318797588348388,582,622,,,
132,2,True,0.9604990482330322,562,622,,,
133,1,True,0.5329227328300477,584,631,,,
133,2,True,0.9620636224746704,563,626,,,
134,1,True,0.5350305199623108,578,641,,,
134,2,True,0.9637332201004029,558,630,,,
135,1,True,0.5407005190849304,579,645,,,
135,2,True,0.9648269534111023,558,632,,,
136,1,True,0.5431866884231568,581,649,,,
136,2,True,0.9639163374900818,557,636,,,
137,1,True,0.5495669960975647,582,653,,,
137,2,True,0.963278341293335,560,640,,,
138,1,True,0.5537762403488159,583,654,,,
138,2,True,0.9632996201515198,559,641,,,
139,1,True,0.5516109317541122,586,655,,,
139,2,True,0.9624204188585281,565,643,,,
140,1,True,0.5538935859998068,590,656,,,
140,2,True,0.9628022511800131,568,644,,,
