frame_idx,track_id,face_detected,face_conf,face_x1,face_y1,face_x2,face_y2
37,1,True,0.9985736966133117,762,-25,1006,274
37,2,True,0.9999752044677734,187,-71,455,269
38,1,True,0.99869863986969,763,-24,1006,275
38,2,True,0.9999716997146606,190,-68,457,272
39,1,True,0.9987191319465637,764,-22,1006,276
39,2,True,0.9999702453613282,194,-66,458,275
40,1,True,0.9987488746643066,765,-20,1006,277
40,2,True,0.9999708652496337,196,-63,459,279
41,1,True,0.9988481044769287,767,-20,1008,278
41,2,True,0.9999710321426392,199,-59,458,282
42,1,True,0.9988875985145569,767,-18,1009,280
42,2,True,0.9999712705612183,202,-54,457,286
43,1,True,0.9988068580627442,767,-14,1010,281
43,2,True,0.9999696493148804,204,-51,457,289
44,1,True,0.9987571358680725,769,-10,1013,282
44,2,True,0.9999614477157592,208,-46,456,291
45,1,True,0.9988080143928528,772,-8,1016,284
45,2,True,0.9999371767044067,212,-43,455,292
46,1,True,0.9988013982772828,774,-5,1019,286
46,2,True,0.9998804569244385,218,-38,454,293
47,1,True,0.998815369606018,776,-2,1022,288
47,2,True,0.9998276710510254,223,-35,455,295
48,1,True,0.9989919662475586,778,-3,1026,289
48,2,True,0.9997716903686523,230,-33,458,294
49,1,True,0.999106478691101,779,-3,1027,291
49,2,True,0.999717903137207,236,-33,461,295
50,1,True,0.9991621851921082,780,-4,1028,291
50,2,True,0.9996598601341248,241,-31,464,296
51,1,True,0.9992335557937622,781,-5,1029,292
51,2,True,0.9995844483375549,246,-31,467,297
52,1,True,0.9992790579795837,782,-6,1030,292
52,2,True,0.9994813919067382,250,-30,469,298
53,1,True,0.9992609858512879,783,-7,1030,292
53,2,True,0.9994029879570008,253,-27,470,299
54,1,True,0.999321711063385,784,-8,1031,294
54,2,True,0.99931560754776,255,-24,470,301
55,1,True,0.9993495225906373,785,-8,1030,295
55,2,True,0.9992655038833618,258,-22,471,303
56,1,True,0.9993791222572327,785,-10,1030,297
56,2,True,0.999226987361908,259,-21,472,304
57,1,True,0.9992386698722839,786,-8,1027,298
57,2,True,0.9991913676261902,261,-19,475,305
58,1,True,0.9990917921066285,786,-14,1028,300
58,2,True,0.9991628646850585,263,-18,476,306
59,1,True,0.9989714622497559,787,-18,1028,301
59,2,True,0.9991383671760559,264,-16,479,307
60,1,True,0.9988375902175903,787,-17,1027,302
60,2,True,0.9991150379180909,266,-14,481,308
61,1,True,0.99874507188797,787,-14,1027,304
61,2,True,0.9990882396697998,268,-11,484,309
62,1,True,0.998818039894104,787,-14,1029,307
62,2,True,0.9991040349006652,269,-9,486,311
63,1,True,0.9989370822906494,787,-7,1026,308
63,2,True,0.9990920662879944,271,-7,488,313
64,1,True,0.9989975094795227,788,-1,1025,310
