frame_idx,cls,track_id,object_detected,source,conf,x1,y1,x2,y2,pose_keypoints,label
5,person,1,True,pose,0.9364904761314392,377,3,1366,551,"[[836.7023315429688, 166.5734405517578, 0.9975456595420837], [902.837890625, 95.48085021972656, 0.9994920492172241], [789.3428955078125, 105.4189682006836, 0.9925581216812134], [1074.0272216796875, 77.21925354003906, 0.9937921166419983], [760.71435546875, 97.24079132080078, 0.04624466225504875], [1182.375732421875, 198.54588317871094, 0.94123774766922], [792.611083984375, 209.1937255859375, 0.9916276931762695], [1342.5943603515625, 424.79693603515625, 0.80937260389328], [531.0247192382812, 410.3815612792969, 0.6992236971855164], [959.9179077148438, 395.2408142089844, 0.9977256655693054], [526.3436279296875, 378.7741394042969, 0.884363055229187], [1180.228759765625, 638.9736328125, 0.10124839842319489], [912.6143798828125, 628.94384765625, 0.15540647506713867], [1103.3935546875, 561.5219116210938, 0.01043548434972763], [752.599853515625, 561.4677124023438, 0.006199376191943884], [1041.5404052734375, 588.6286010742188, 0.004038334358483553], [820.7020874023438, 569.7415771484375, 0.004015276674181223]]",person 1
5,person,2,True,pose,0.7545226693153382,1,1,702,614,"[[390.195556640625, 157.61087036132812, 0.997271716594696], [440.4112854003906, 107.04153442382812, 0.9957588315010071], [317.8324890136719, 88.15359497070312, 0.9967915415763855], [480.28021240234375, 126.71186065673828, 0.0285319946706295], [153.14666748046875, 89.35614776611328, 0.9341280460357666], [413.325927734375, 346.6410217285156, 0.8510493636131287], [41.76457214355469, 306.6274108886719, 0.8188316822052002], [490.5793151855469, 528.7619018554688, 0.2176058292388916], [79.26885986328125, 484.1131896972656, 0.9249520897865295], [598.4389038085938, 426.7445068359375, 0.13402587175369263], [530.1334838867188, 445.69647216796875, 0.9764537811279297], [357.9476623535156, 725.9083862304688, 0.023784982040524483], [105.63832092285156, 748.7249755859375, 0.036414358764886856], [522.2283935546875, 562.564453125, 0.0018957186257466674], [306.2708740234375, 617.4467163085938, 0.005815086420625448], [477.0599670410156, 612.9326171875, 0.0008873761398717761], [349.9685363769531, 624.7579345703125, 0.0013598455116152763]]",person 2
6,person,1,True,pose,0.9365112662315369,378,3,1366,551,"[[831.935546875, 163.94296264648438, 0.9977669715881348], [898.6177368164062, 94.41959381103516, 0.9995450377464294], [786.4163208007812, 102.39794921875, 0.9925277233123779], [1071.611572265625, 77.80023193359375, 0.9944359064102173], [759.301513671875, 93.63439178466797, 0.04168742150068283], [1181.5322265625, 198.5215301513672, 0.9452168941497803], [788.558837890625, 211.92755126953125, 0.99216628074646], [1342.0384521484375, 425.3634948730469, 0.8145228028297424], [527.4088134765625, 415.991455078125, 0.6922176480293274], [960.9118041992188, 395.1037902832031, 0.9977031350135803], [526.208251953125, 381.6982727050781, 0.8786134123802185], [1176.0443115234375, 636.6454467773438, 0.09632492065429688], [906.8076782226562, 627.456787109375, 0.14876402914524078], [1100.2340087890625, 557.622314453125, 0.010309647768735886], [750.2034912109375, 558.7838134765625, 0.006376203615218401], [1037.793701171875, 584.7664794921875, 0.003881903365254402], [816.5023193359375, 566.7212524414062, 0.004038975108414888]]",person 1
6,person,2,True,pose,0.758262324333191,1,1,704,613,"[[390.1102294921875, 157.41041564941406, 0.9974005222320557], [440.1993713378906, 106.6514892578125, 0.9957893490791321], [317.4186706542969, 87.9493408203125, 0.9969130754470825], [479.6631164550781, 126.14404296875, 0.02848789095878601], [153.47930908203125, 89.2769775390625, 0.9349995255470276], [410.0871276855469, 345.46966552734375, 0.8460693955421448], [42.112056732177734, 305.6831970214844, 0.8279286623001099], [487.423095703125, 529.28955078125, 0.2115691751241684], [81.67404174804688, 483.9588928222656, 0.9280954003334045], [595.6982421875, 424.9666748046875, 0.13718914985656738], [532.1063232421875, 444.56353759765625, 0.977390468120575], [353.4743347167969, 721.6945190429688, 0.021905599161982536], [104.01476287841797, 745.2570190429688, 0.034818198531866074], [522.1956787109375, 556.3192749023438, 0.001930277212522924], [310.0693054199219, 611.4952392578125, 0.0061341747641563416], [478.68365478515625, 609.3438110351562, 0.0009075621492229402], [353.16339111328125, 622.0081787109375, 0.0014141928404569626]]",person 2
7,person,1,True,pose,0.9362298727035523,378,3,1366,550,"[[825.8277587890625, 160.51368713378906, 0.9979079961776733], [894.1712646484375, 92.61006164550781, 0.9995489716529846], [782.6170654296875, 98.45992279052734, 0.9914707541465759], [1071.315673828125, 78.1117935180664, 0.9944394826889038], [757.659912109375, 88.93890380859375, 0.030648166313767433], [1182.800537109375, 198.7189178466797, 0.9442347288131714], [786.930419921875, 213.14590454101562, 0.9917416572570801], [1343.0106201171875, 426.6957702636719, 0.8190705180168152], [521.9586181640625, 417.4910888671875, 0.6784833669662476], [962.01123046875, 394.3387145996094, 0.9976930022239685], [531.02783203125, 383.6874084472656, 0.8826674222946167], [1179.68505859375, 638.17529296875, 0.08648484200239182], [908.8866577148438, 629.1672973632812, 0.1366681307554245], [1100.7142333984375, 557.3668212890625, 0.00983829703181982], [750.4939575195312, 559.3953247070312, 0.006422453094273806], [1039.2401123046875, 584.6149291992188, 0.0035118984524160624], [818.2124633789062, 566.8988647460938, 0.003842454170808196]]",person 1
7,person,2,True,pose,0.7598424434661866,1,0,708,613,"[[390.45806884765625, 157.10301208496094, 0.997502863407135], [440.070556640625, 106.14154052734375, 0.9958999752998352], [317.56817626953125, 87.83959197998047, 0.9969387054443359], [479.18243408203125, 125.15705108642578, 0.027791021391749382], [153.02987670898438, 89.24951934814453, 0.931745707988739], [409.7597961425781, 345.4197998046875, 0.8505440354347229], [42.41988754272461, 305.741943359375, 0.8181522488594055], [492.58642578125, 526.6014404296875, 0.23693864047527313], [82.25428771972656, 481.6116027832031, 0.928010106086731], [604.0990600585938, 426.1716003417969, 0.15195034444332123], [532.9885864257812, 446.4554138183594, 0.977292537689209], [353.87103271484375, 721.4405517578125, 0.022685430943965912], [104.4886703491211, 745.2050170898438, 0.035388022661209106], [524.9746704101562, 556.20361328125, 0.001956717111170292], [310.2579040527344, 611.9423217773438, 0.006304833572357893], [479.92877197265625, 608.9335327148438, 0.0009170442936010659], [351.5442810058594, 621.7227172851562, 0.0014620132278651]]",person 2
8,person,1,True,pose,0.9358111500740052,379,3,1366,550,"[[818.9515380859375, 157.10427856445312, 0.9979851245880127], [887.92431640625, 90.44242095947266, 0.9995904564857483], [778.7130126953125, 93.71903991699219, 0.990574061870575], [1069.971923828125, 79.27298736572266, 0.9948253631591797], [756.8513793945312, 84.53675842285156, 0.023391757160425186], [1182.206787109375, 196.45037841796875, 0.94455486536026], [785.3741455078125, 211.8936767578125, 0.9920220375061035], [1342.4261474609375, 425.2872009277344, 0.8293015956878662], [522.6873168945312, 416.3835144042969, 0.6903133988380432], [959.6588134765625, 394.3111267089844, 0.9976614713668823], [526.509033203125, 381.39801025390625, 0.885331392288208], [1179.47705078125, 632.9635009765625, 0.07960664480924606], [907.7706298828125, 624.143798828125, 0.1264350563287735], [1099.78564453125, 551.7230834960938, 0.010105010122060776], [749.261474609375, 554.1689453125, 0.006612262688577175], [1038.54052734375, 580.2902221679688, 0.003545805811882019], [815.9346923828125, 563.18408203125, 0.0039032860659062862]]",person 1
8,person,2,True,pose,0.762444257736206,1,0,710,613,"[[390.42529296875, 156.83779907226562, 0.9975206255912781], [440.0612487792969, 105.44290924072266, 0.9959537982940674], [317.612548828125, 87.42243957519531, 0.996933102607727], [479.1349792480469, 124.67559814453125, 0.02779342234134674], [152.6477508544922, 89.2838134765625, 0.9312639832496643], [408.4414978027344, 346.11444091796875, 0.8564605712890625], [40.84172439575195, 306.7012023925781, 0.8180955052375793], [489.1871643066406, 527.5958862304688, 0.24188973009586334], [81.5593032836914, 481.419677734375, 0.9244670867919922], [605.2811889648438, 425.0146789550781, 0.1496049016714096], [532.1940307617188, 446.8692321777344, 0.9760968089103699], [351.08758544921875, 720.8125, 0.021490860730409622], [102.22889709472656, 744.8023681640625, 0.032959096133708954], [521.2232055664062, 555.5424194335938, 0.0018486642511561513], [307.57171630859375, 611.463623046875, 0.005925435107201338], [476.0978698730469, 607.8624877929688, 0.0008941814303398132], [349.6523132324219, 620.8746948242188, 0.0014372103614732623]]",person 2
9,person,1,True,pose,0.9361711025238038,380,3,1366,549,"[[812.26171875, 151.7606201171875, 0.9982205033302307], [883.3256225585938, 87.41626739501953, 0.9995566010475159], [774.9405517578125, 88.50917053222656, 0.9898852109909058], [1068.679443359375, 79.81068420410156, 0.9943278431892395], [754.4833984375, 79.55680084228516, 0.015339176170527935], [1183.1640625, 198.63624572753906, 0.9466186761856079], [785.8340454101562, 208.97998046875, 0.9921586513519287], [1341.542236328125, 425.1407165527344, 0.8543193936347961], [528.4113159179688, 404.2863464355469, 0.7557031512260437], [959.4248046875, 394.19793701171875, 0.9975115060806274], [551.4270629882812, 396.4790954589844, 0.9033862352371216], [1176.7645263671875, 631.35595703125, 0.07250605523586273], [905.5188598632812, 619.037841796875, 0.12814833223819733], [1095.7802734375, 549.1846313476562, 0.009757578372955322], [745.0974731445312, 550.8163452148438, 0.007133657578378916], [1034.735595703125, 577.6537475585938, 0.0034408888313919306], [813.5186157226562, 561.255859375, 0.003826878499239683]]",person 1
9,person,2,True,pose,0.7776595294475556,1,0,709,612,"[[391.06719970703125, 154.3099365234375, 0.9976546168327332], [439.7160339355469, 103.83445739746094, 0.9953014850616455], [317.76654052734375, 86.64248657226562, 0.9958578944206238], [480.31207275390625, 121.3203353881836, 0.02115778997540474], [152.9718017578125, 88.04535675048828, 0.9039804935455322], [412.68206787109375, 345.2430725097656, 0.8913210034370422], [39.71528244018555, 306.1086120605469, 0.7518793940544128], [501.79840087890625, 522.14599609375, 0.28241023421287537], [76.83196258544922, 487.1754150390625, 0.9131574630737305], [633.7330932617188, 425.0420227050781, 0.17007620632648468], [537.8050537109375, 441.8349304199219, 0.9774720072746277], [352.2019958496094, 718.9519653320312, 0.015005447901785374], [104.56623077392578, 746.301025390625, 0.025671908631920815], [536.466796875, 548.8037109375, 0.0014239527517929673], [318.15435791015625, 605.2073974609375, 0.0049263471737504005], [499.8977966308594, 601.16455078125, 0.000930120178963989], [382.0174865722656, 606.8841552734375, 0.001854925649240613]]",person 2
10,person,1,True,pose,0.9377304196357727,381,3,1365,548,"[[805.1154174804688, 146.07852172851562, 0.9981818199157715], [876.7782592773438, 84.2742919921875, 0.9995033740997314], [772.4722900390625, 83.67536926269531, 0.9875183701515198], [1065.8056640625, 80.25667572021484, 0.9942307472229004], [755.6087036132812, 75.29608154296875, 0.009995618835091591], [1184.034912109375, 199.8008575439453, 0.946222722530365], [785.1787109375, 206.06689453125, 0.99233478307724], [1340.6204833984375, 424.37542724609375, 0.8535587191581726], [527.8723754882812, 394.34613037109375, 0.789769172668457], [956.0558471679688, 394.9536437988281, 0.9972789883613586], [593.2894287109375, 415.09375, 0.9169818758964539], [1175.7701416015625, 629.0379028320312, 0.0685020238161087], [903.4989013671875, 613.7537231445312, 0.13380631804466248], [1093.1566162109375, 547.776611328125, 0.008898952044546604], [744.8006591796875, 547.0841674804688, 0.007532090879976749], [1032.9903564453125, 576.6075439453125, 0.0029848702251911163], [816.33203125, 559.362060546875, 0.0035565488506108522]]",person 1
10,person,2,True,pose,0.8007725656032563,1,0,707,612,"[[390.8009338378906, 153.0182342529297, 0.9978718757629395], [439.13787841796875, 102.57371520996094, 0.9953174591064453], [316.8988342285156, 85.80851745605469, 0.9960253238677979], [479.31536865234375, 119.68968963623047, 0.021813029423356056], [153.30775451660156, 87.49967956542969, 0.9039631485939026], [405.7750549316406, 341.4761962890625, 0.891327440738678], [39.2177734375, 302.8703918457031, 0.7645873427391052], [485.1740417480469, 519.5777587890625, 0.30641651153564453], [75.77565002441406, 487.3236083984375, 0.9171138405799866], [622.326416015625, 421.5712890625, 0.23444166779518127], [529.8184204101562, 441.50128173828125, 0.9795447587966919], [342.5563049316406, 720.9921875, 0.016752837225794792], [98.7890625, 749.0938720703125, 0.027571994811296463], [527.150390625, 556.2833862304688, 0.0014493328053504229], [311.6781311035156, 613.7514038085938, 0.004625404253602028], [493.0928649902344, 608.7154541015625, 0.0009125980432145298], [374.2299499511719, 616.0203857421875, 0.0016900466289371252]]",person 2
11,person,1,True,pose,0.9390810489654541,381,3,1365,547,"[[798.4461669921875, 142.34698486328125, 0.998173713684082], [869.9186401367188, 81.4468994140625, 0.9995113611221313], [770.3466796875, 79.65592193603516, 0.9839308857917786], [1064.3741455078125, 80.92012786865234, 0.9942909479141235], [757.9976196289062, 72.45944213867188, 0.006864262279123068], [1185.120849609375, 201.12525939941406, 0.949265718460083], [784.386962890625, 205.78855895996094, 0.9917512536048889], [1340.5150146484375, 423.82281494140625, 0.8586026430130005], [516.2698364257812, 395.9599304199219, 0.784424901008606], [957.6679077148438, 394.4511413574219, 0.9973406195640564], [611.9938354492188, 422.86016845703125, 0.934844970703125], [1179.7071533203125, 626.7691650390625, 0.0581124871969223], [905.0033569335938, 610.1355590820312, 0.11258570849895477], [1096.6683349609375, 543.7061767578125, 0.00843554176390171], [745.955078125, 542.3123779296875, 0.00768155325204134], [1036.250732421875, 572.6697998046875, 0.0026582463178783655], [818.9600830078125, 554.9918823242188, 0.0033444068394601345]]",person 1
11,person,2,False,pose,0.7833821594715118,0,0,698,612,"[[390.8009338378906, 153.0182342529297, 0.9978718757629395], [439.13787841796875, 102.57371520996094, 0.9953174591064453], [316.8988342285156, 85.80851745605469, 0.9960253238677979], [479.31536865234375, 119.68968963623047, 0.021813029423356056], [153.30775451660156, 87.49967956542969, 0.9039631485939026], [405.7750549316406, 341.4761962890625, 0.891327440738678], [39.2177734375, 302.8703918457031, 0.7645873427391052], [485.1740417480469, 519.5777587890625, 0.30641651153564453], [75.77565002441406, 487.3236083984375, 0.9171138405799866], [622.326416015625, 421.5712890625, 0.23444166779518127], [529.8184204101562, 441.50128173828125, 0.9795447587966919], [342.5563049316406, 720.9921875, 0.016752837225794792], [98.7890625, 749.0938720703125, 0.027571994811296463], [527.150390625, 556.2833862304688, 0.0014493328053504229], [311.6781311035156, 613.7514038085938, 0.004625404253602028], [493.0928649902344, 608.7154541015625, 0.0009125980432145298], [374.2299499511719, 616.0203857421875, 0.0016900466289371252]]",person 2
12,person,1,True,pose,0.9403776168823242,380,4,1365,546,"[[794.05615234375, 138.9004364013672, 0.9982897639274597], [865.8015747070312, 78.25996398925781, 0.999529242515564], [768.3831787109375, 75.82648468017578, 0.9818795323371887], [1063.0338134765625, 81.62156677246094, 0.993885338306427], [759.8851928710938, 71.25726318359375, 0.004953933879733086], [1186.6783447265625, 206.0472412109375, 0.9453898072242737], [784.222412109375, 206.53042602539062, 0.9920881390571594], [1340.8614501953125, 424.9233703613281, 0.8597009778022766], [509.21435546875, 390.41290283203125, 0.8036052584648132], [958.489990234375, 394.80853271484375, 0.9975253939628601], [563.9539184570312, 402.15838623046875, 0.9307340979576111], [1178.6710205078125, 639.4866333007812, 0.0680912509560585], [904.1093139648438, 621.8341064453125, 0.12107577174901962], [1100.1103515625, 557.870361328125, 0.007822869345545769], [757.5276489257812, 556.4127807617188, 0.0063616614788770676], [1040.7275390625, 581.7201538085938, 0.00273122382350266], [829.1299438476562, 565.7225341796875, 0.0031893616542220116]]",person 1
12,person,2,True,pose,0.7999296367168427,1,1,691,611,"[[387.4046325683594, 149.10446166992188, 0.9976949095726013], [437.11749267578125, 97.427490234375, 0.996404767036438], [314.21759033203125, 82.98308563232422, 0.9972917437553406], [478.54827880859375, 114.35738372802734, 0.037200845777988434], [151.8297576904297, 86.2569808959961, 0.9358777403831482], [402.8353271484375, 336.6683654785156, 0.865524411201477], [41.0631217956543, 300.7239990234375, 0.8488079905509949], [456.75140380859375, 524.89501953125, 0.22929437458515167], [79.90877532958984, 476.0504455566406, 0.9350549578666687], [575.0390625, 414.955322265625, 0.19854773581027985], [515.4608764648438, 453.6629638671875, 0.9796485304832458], [337.9617919921875, 721.6062622070312, 0.026233138516545296], [91.72241973876953, 745.69677734375, 0.03816075250506401], [499.7925720214844, 575.2160034179688, 0.0017779386835172772], [288.2198791503906, 631.8162231445312, 0.004457441624253988], [459.2216796875, 627.2781372070312, 0.0009139024186879396], [332.9187927246094, 638.6961059570312, 0.0011735231382772326]]",person 2
13,person,1,True,pose,0.9413448214530945,379,4,1365,545,"[[791.5765380859375, 135.01040649414062, 0.9985010623931885], [861.0392456054688, 75.65702819824219, 0.9996477365493774], [767.8391723632812, 72.98328399658203, 0.98338782787323], [1061.6947021484375, 83.55668640136719, 0.9935137033462524], [761.855224609375, 73.22407531738281, 0.0038355484139174223], [1186.3485107421875, 210.24220275878906, 0.9400039315223694], [782.8272094726562, 208.17213439941406, 0.9924026727676392], [1340.384033203125, 424.07708740234375, 0.8618501424789429], [519.74609375, 385.1426086425781, 0.8346870541572571], [960.724853515625, 394.39715576171875, 0.9971612691879272], [505.67974853515625, 379.472412109375, 0.9112208485603333], [1175.1591796875, 647.9148559570312, 0.08478160202503204], [900.0443725585938, 630.7476196289062, 0.1359228789806366], [1098.96875, 569.7429809570312, 0.007215107791125774], [766.9073486328125, 568.3383178710938, 0.00488930381834507], [1044.005615234375, 588.0097045898438, 0.0029975762590765953], [834.646240234375, 573.9595947265625, 0.0031328126788139343]]",person 1
