frame_idx,track_id,gaze_detected,inout,x_gaze,y_gaze,offscreen_direction,offscreen_yaw,offscreen_pitch
27,2,True,0.2715627193450928,614,416,down left,-33.68001098632813,-48.97144317626953
28,1,True,0.2343147724866867,630,434,left,-12.410220336914062,-3.0191864013671874
28,2,True,0.2343147724866867,630,434,down left,-30.141415405273438,-50.280844116210936
29,1,True,0.21606895625591277,628,434,left,-13.791436767578125,-2.8191864013671877
29,2,True,0.21606895625591277,628,434,down left,-30.311724853515624,-52.61037902832031
30,1,True,0.2186747044324875,628,434,left,-13.315548706054688,-1.2041778564453125
30,2,True,0.2186747044324875,628,434,down left,-29.812802124023438,-51.917239379882815
31,1,True,0.22562201619148253,626,432,front,-2.51593017578125,-2.9444427490234375
31,2,True,0.22562201619148253,626,432,down left,-31.35735168457031,-53.19403228759766
32,1,True,0.2450632244348526,362,83,front,0.079852294921875,-3.6376495361328125
32,2,True,0.2450632244348526,362,83,down left,-33.248965454101565,-52.70481719970703
33,1,True,0.2720677137374878,362,83,front,5.5576904296875,-5.193572998046875
33,2,True,0.2720677137374878,362,83,down left,-35.301116943359375,-49.67372131347656
34,1,True,0.3075321078300476,363,87,front,9.41192626953125,-5.526950073242188
34,2,True,0.3075321078300476,363,87,down left,-36.57607421875,-44.56316223144531
35,1,True,0.33342249393463136,367,89,right,16.77923583984375,-6.849081420898438
35,2,True,0.33342249393463136,367,89,down left,-38.227899169921876,-43.59827880859375
36,1,True,0.351359087228775,368,88,right,17.397396850585938,-6.3893585205078125
36,2,True,0.351359087228775,368,88,down left,-38.894720458984374,-38.02733459472656
37,1,True,0.35602054595947263,368,88,right,21.456448364257813,-6.606527709960938
37,2,True,0.35602054595947263,368,88,down left,-35.71159362792969,-38.55635986328125
38,1,True,0.35420401096343995,372,89,right,21.892422485351563,-5.946591186523437
38,2,True,0.35420401096343995,372,89,down left,-33.319512939453126,-34.33449096679688
39,1,True,0.34548977613449094,376,88,right,19.392129516601564,-6.1448486328125
39,2,True,0.34548977613449094,376,88,down left,-33.484518432617186,-36.89744262695312
40,1,True,0.34464231133461,377,88,right,19.110476684570312,-8.223431396484376
40,2,True,0.34464231133461,377,88,down left,-33.403662109375,-35.651885986328125
41,1,True,0.3509372889995575,384,86,right,18.464727783203124,-7.38319091796875
41,2,True,0.3509372889995575,384,86,down left,-35.371527099609374,-34.396514892578125
42,1,True,0.3635598301887512,387,85,right,19.697872924804688,-7.550970458984375
42,2,True,0.3531387627124786,386,86,down left,-40.06306762695313,-32.916629028320315
43,1,True,0.37806942462921145,392,84,right,14.898764038085938,-9.00697021484375
43,2,True,0.36059277653694155,389,86,down left,-47.251181030273436,-35.506561279296875
44,1,True,0.39337459206581116,394,85,right,21.15552673339844,-10.71278076171875
44,2,True,0.37330432534217833,586,419,down left,-50.458212280273436,-30.723980712890626
45,1,True,0.4028233766555786,397,85,right,20.025918579101564,-9.680712890625
45,2,True,0.3729844391345978,587,418,down left,-53.71574096679687,-27.89171142578125
46,1,True,0.4073730826377869,398,84,right,17.045355224609374,-10.357537841796875
46,2,True,0.36803064346313474,587,418,down left,-55.104241943359376,-26.557278442382813
47,1,True,0.40824416279792786,400,86,right,17.55919189453125,-9.216015625
47,2,True,0.3684870362281799,589,418,down left,-57.64256286621094,-22.607723999023438
48,1,True,0.4098037362098694,573,415,right,19.836099243164064,-8.338375854492188
